timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,alert_active
1767797776.27,2026-01-07 20:26:16,0,0,0,0.0%,152,NORMAL,0.0,0.0,1.3,False
1767797777.32,2026-01-07 20:26:17,0,0,0,0.0%,152,NORMAL,0.0,0.0,4.7,False
1767797778.32,2026-01-07 20:26:18,0,0,0,0.0%,152,NORMAL,0.0,0.0,6.3,False
1767797779.43,2026-01-07 20:26:19,0,0,0,0.0%,152,NORMAL,0.0,0.0,7.3,False
1767797780.43,2026-01-07 20:26:20,0,0,0,0.0%,152,NORMAL,0.0,0.0,8.5,False
