timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,alert_active
1767715900.46,2026-01-06 21:41:40,0,0,0,0.0%,152,NORMAL,0.0,0.0,2.0,False
1767715902.28,2026-01-06 21:41:42,23,23,23,8.9%,152,NORMAL,0.0,0.0,2.4,False
1767715903.38,2026-01-06 21:41:43,23,23,25,11.8%,152,NORMAL,0.0,0.0,2.5,False
1767715905.27,2026-01-06 21:41:45,25,25,27,13.7%,152,NORMAL,0.0,0.0,2.5,False
1767715906.45,2026-01-06 21:41:46,29,29,32,15.3%,152,NORMAL,0.0,0.0,2.6,False
1767715908.89,2026-01-06 21:41:48,27,29,32,16.2%,152,NORMAL,0.0,0.0,2.6,False
1767715910.09,2026-01-06 21:41:50,24,29,33,16.5%,152,NORMAL,0.0,0.0,2.7,False
1767715912.10,2026-01-06 21:41:52,25,29,34,16.9%,152,NORMAL,0.0,0.0,2.8,False
1767715913.35,2026-01-06 21:41:53,26,29,38,17.2%,152,NORMAL,0.0,0.0,2.9,False
1767715915.35,2026-01-06 21:41:55,27,29,40,17.5%,152,NORMAL,0.0,0.0,2.9,False
1767715916.40,2026-01-06 21:41:56,25,29,41,17.7%,152,NORMAL,0.0,0.0,3.0,False
1767715917.77,2026-01-06 21:41:57,28,29,43,18.0%,152,NORMAL,0.0,0.0,3.0,False
1767715919.65,2026-01-06 21:41:59,27,29,43,18.2%,152,NORMAL,0.0,0.0,3.0,False
1767715920.75,2026-01-06 21:42:00,26,29,43,18.3%,152,NORMAL,0.0,0.0,3.1,False
1767715923.03,2026-01-06 21:42:03,26,29,43,18.4%,152,NORMAL,2496.8,0.0,3.1,False
1767715924.38,2026-01-06 21:42:04,26,29,44,18.5%,152,NORMAL,2329.4,0.0,3.2,False
1767715926.75,2026-01-06 21:42:06,28,29,44,18.7%,152,NORMAL,2200.0,0.0,3.2,False
1767715928.23,2026-01-06 21:42:08,24,29,47,18.7%,152,NORMAL,2169.2,0.0,3.3,False
1767715929.94,2026-01-06 21:42:09,25,29,49,18.7%,152,NORMAL,2151.2,0.0,3.3,False
1767715931.19,2026-01-06 21:42:11,26,29,50,18.8%,152,NORMAL,2045.5,0.0,3.3,False
1767715933.64,2026-01-06 21:42:13,30,30,52,18.9%,152,NORMAL,2034.8,0.0,3.4,False
1767715934.71,2026-01-06 21:42:14,30,31,53,19.1%,152,NORMAL,1946.9,0.0,3.4,False
1767715936.65,2026-01-06 21:42:16,29,31,53,19.2%,152,NORMAL,1870.6,0.0,3.4,False
1767715938.33,2026-01-06 21:42:18,27,31,55,19.3%,152,NORMAL,1833.3,0.0,3.5,False
1767715940.90,2026-01-06 21:42:20,27,31,55,19.4%,152,NORMAL,1767.9,0.0,3.5,False
1767715942.21,2026-01-06 21:42:22,26,31,55,19.4%,152,NORMAL,1650.0,0.0,3.5,False
1767715943.57,2026-01-06 21:42:23,27,31,55,19.4%,152,NORMAL,1623.0,0.0,3.5,False
1767715944.75,2026-01-06 21:42:24,28,31,55,19.5%,152,NORMAL,1596.8,0.0,3.5,False
1767715945.83,2026-01-06 21:42:25,29,31,55,19.6%,152,NORMAL,1571.4,0.0,3.5,False
1767715948.16,2026-01-06 21:42:28,28,31,57,19.6%,152,NORMAL,1554.5,0.0,3.5,False
1767715949.38,2026-01-06 21:42:29,28,31,57,20.3%,152,NORMAL,1531.3,0.0,3.5,False
1767715952.54,2026-01-06 21:42:32,29,31,58,20.5%,152,NORMAL,1470.4,0.0,3.5,False
1767715953.67,2026-01-06 21:42:33,28,31,58,20.6%,152,NORMAL,1410.8,0.0,3.5,False
1767715955.75,2026-01-06 21:42:35,29,31,59,20.7%,152,NORMAL,1397.4,0.0,3.4,False
1767715956.77,2026-01-06 21:42:36,28,31,60,20.7%,152,NORMAL,1384.6,0.0,3.4,False
1767715958.25,2026-01-06 21:42:38,30,31,60,20.7%,152,NORMAL,1350.0,0.0,3.4,False
1767715960.10,2026-01-06 21:42:40,29,31,60,20.9%,152,NORMAL,1333.3,0.0,3.4,False
1767715961.35,2026-01-06 21:42:41,27,31,61,20.9%,152,NORMAL,1307.1,0.0,3.4,False
1767715962.43,2026-01-06 21:42:42,28,31,62,21.0%,152,NORMAL,1312.9,0.0,3.4,False
1767715963.94,2026-01-06 21:42:43,28,31,62,21.0%,152,NORMAL,1297.7,0.0,3.4,False
1767715965.16,2026-01-06 21:42:45,28,31,62,21.0%,152,NORMAL,1253.9,0.0,3.4,False
1767715967.22,2026-01-06 21:42:47,27,31,62,21.0%,152,NORMAL,1226.4,0.0,3.4,False
1767715968.33,2026-01-06 21:42:48,28,31,63,21.0%,152,NORMAL,1206.4,0.0,3.4,False
1767715970.40,2026-01-06 21:42:50,28,31,64,21.1%,152,NORMAL,1200.0,0.0,3.4,False
1767715971.44,2026-01-06 21:42:51,30,31,66,21.2%,152,NORMAL,1212.2,0.0,3.5,False
1767715974.13,2026-01-06 21:42:54,30,32,68,21.3%,152,NORMAL,1211.9,0.0,3.5,False
1767715975.36,2026-01-06 21:42:55,27,32,68,21.3%,152,NORMAL,1165.7,0.0,3.5,False
1767715976.93,2026-01-06 21:42:56,28,32,68,21.4%,152,NORMAL,1154.7,0.0,3.5,False
1767715978.38,2026-01-06 21:42:58,26,32,68,21.4%,152,NORMAL,1133.3,0.0,3.5,False
1767715980.59,2026-01-06 21:43:00,26,32,68,21.4%,152,NORMAL,1102.7,0.0,3.5,False
1767715982.13,2026-01-06 21:43:02,26,32,70,21.3%,152,NORMAL,1115.0,0.0,3.5,False
1767715984.57,2026-01-06 21:43:04,24,32,70,21.1%,152,NORMAL,1086.2,0.0,3.6,False
1767715985.86,2026-01-06 21:43:05,28,32,71,21.1%,152,NORMAL,1073.9,0.0,3.6,False
1767715988.15,2026-01-06 21:43:08,29,32,72,21.2%,152,NORMAL,1071.1,0.0,3.6,False
1767715989.72,2026-01-06 21:43:09,25,32,72,21.1%,152,NORMAL,1036.8,0.0,3.5,False
1767715991.07,2026-01-06 21:43:11,25,32,72,21.1%,152,NORMAL,1028.6,0.0,3.5,False
1767715992.15,2026-01-06 21:43:12,26,32,72,21.1%,152,NORMAL,1004.7,0.0,3.5,False
1767715994.33,2026-01-06 21:43:14,28,32,74,21.1%,152,NORMAL,1016.8,0.0,3.5,False
1767715995.39,2026-01-06 21:43:15,26,32,75,21.0%,152,NORMAL,1015.0,0.0,3.5,False
1767715997.89,2026-01-06 21:43:17,28,32,76,21.0%,152,NORMAL,1005.9,0.0,3.5,False
1767715999.48,2026-01-06 21:43:19,24,32,77,20.9%,152,NORMAL,990.0,0.0,3.5,False
1767716000.66,2026-01-06 21:43:20,24,32,77,20.8%,152,NORMAL,983.0,0.0,3.5,False
1767716001.83,2026-01-06 21:43:21,25,32,79,20.7%,152,NORMAL,987.5,0.0,3.5,False
1767716004.47,2026-01-06 21:43:24,24,32,79,20.6%,152,NORMAL,974.0,0.0,3.5,False
1767716005.52,2026-01-06 21:43:25,24,32,79,20.5%,152,NORMAL,967.3,0.0,3.5,False
1767716006.64,2026-01-06 21:43:26,25,32,80,20.4%,152,NORMAL,973.0,0.0,3.5,False
1767716009.09,2026-01-06 21:43:29,26,32,80,20.3%,152,NORMAL,953.6,0.0,3.4,False
1767716010.47,2026-01-06 21:43:30,26,32,81,20.3%,152,NORMAL,946.8,0.0,3.5,False
1767716012.31,2026-01-06 21:43:32,28,32,81,20.3%,152,NORMAL,934.6,0.0,3.5,False
1767716013.45,2026-01-06 21:43:33,28,32,83,20.3%,152,NORMAL,939.6,0.0,3.5,False
1767716015.43,2026-01-06 21:43:35,27,32,83,20.3%,152,NORMAL,928.0,0.0,3.5,False
1767716016.46,2026-01-06 21:43:36,23,32,83,20.2%,152,NORMAL,911.0,0.0,3.5,False
1767716018.04,2026-01-06 21:43:38,24,32,84,20.1%,152,NORMAL,910.8,0.0,3.5,False
1767716019.06,2026-01-06 21:43:39,23,32,84,20.0%,152,NORMAL,894.7,0.0,3.5,False
1767716020.60,2026-01-06 21:43:40,23,32,84,19.8%,152,NORMAL,884.2,0.0,3.5,False
1767716021.93,2026-01-06 21:43:41,26,32,87,19.7%,152,NORMAL,900.0,0.0,3.5,False
1767716024.19,2026-01-06 21:43:44,25,32,87,19.7%,152,NORMAL,889.8,0.0,3.6,False
1767716025.55,2026-01-06 21:43:45,26,32,89,19.6%,152,NORMAL,895.0,0.0,3.6,False
1767716027.49,2026-01-06 21:43:47,26,32,90,19.6%,152,NORMAL,895.0,0.0,3.6,False
1767716028.61,2026-01-06 21:43:48,27,32,92,19.6%,152,NORMAL,900.0,0.0,3.7,False
1767716030.45,2026-01-06 21:43:50,25,32,93,19.6%,152,NORMAL,900.0,0.0,3.7,False
1767716031.68,2026-01-06 21:43:51,28,32,93,19.7%,152,NORMAL,881.1,0.0,3.8,False
1767716033.16,2026-01-06 21:43:53,31,32,95,19.8%,152,NORMAL,895.3,0.0,3.8,False
1767716034.24,2026-01-06 21:43:54,28,32,96,19.8%,152,NORMAL,890.7,0.0,3.8,False
1767716036.04,2026-01-06 21:43:56,28,32,96,19.8%,152,NORMAL,881.6,0.0,3.8,False
1767716037.29,2026-01-06 21:43:57,26,32,96,19.8%,152,NORMAL,864.0,0.0,3.9,False
1767716038.41,2026-01-06 21:43:58,26,32,96,19.8%,152,NORMAL,859.7,0.0,3.9,False
1767716039.52,2026-01-06 21:43:59,27,32,98,19.8%,152,NORMAL,869.0,0.0,4.0,False
1767716041.57,2026-01-06 21:44:01,26,32,98,19.8%,152,NORMAL,856.3,0.0,4.0,False
1767716043.06,2026-01-06 21:44:03,22,32,98,19.7%,152,NORMAL,844.0,0.0,4.0,False
1767716044.56,2026-01-06 21:44:04,24,32,98,19.7%,152,NORMAL,836.0,0.0,4.0,False
1767716045.68,2026-01-06 21:44:05,24,32,99,19.7%,152,NORMAL,832.7,0.0,4.1,False
1767716047.21,2026-01-06 21:44:07,25,32,100,19.7%,152,NORMAL,833.3,0.0,4.1,False
1767716048.36,2026-01-06 21:44:08,25,32,102,19.7%,152,NORMAL,834.5,0.0,4.1,False
1767716049.61,2026-01-06 21:44:09,25,32,102,19.7%,152,NORMAL,830.8,0.0,4.2,False
1767716050.83,2026-01-06 21:44:10,25,32,102,19.7%,152,NORMAL,823.3,0.0,4.2,False
1767716052.39,2026-01-06 21:44:12,26,32,103,19.7%,152,NORMAL,820.4,0.0,4.2,False
1767716053.58,2026-01-06 21:44:13,25,32,104,19.7%,152,NORMAL,817.5,0.0,4.2,False
1767716055.23,2026-01-06 21:44:15,25,32,104,19.6%,152,NORMAL,810.4,0.0,4.2,False
1767716056.31,2026-01-06 21:44:16,25,32,106,19.6%,152,NORMAL,811.9,0.0,4.3,False
1767716057.34,2026-01-06 21:44:17,26,32,106,19.5%,152,NORMAL,808.5,0.0,4.3,False
1767716058.52,2026-01-06 21:44:18,28,32,107,19.7%,152,NORMAL,802.5,0.0,4.3,False
1767716059.86,2026-01-06 21:44:19,26,32,107,19.7%,152,NORMAL,799.2,0.0,4.4,False
1767716060.97,2026-01-06 21:44:20,25,32,107,19.8%,152,NORMAL,792.6,0.0,4.4,False
1767716063.17,2026-01-06 21:44:23,25,32,109,19.8%,152,NORMAL,797.6,0.0,4.4,False
1767716064.22,2026-01-06 21:44:24,26,32,109,19.8%,152,NORMAL,788.0,0.0,4.5,False
1767716066.44,2026-01-06 21:44:26,25,32,109,19.8%,152,NORMAL,781.7,0.0,4.5,False
1767716067.64,2026-01-06 21:44:27,27,32,111,19.8%,152,NORMAL,786.6,0.0,4.5,False
1767716069.75,2026-01-06 21:44:29,25,32,111,19.8%,152,NORMAL,780.5,0.0,4.6,False
1767716070.82,2026-01-06 21:44:30,25,32,111,19.8%,152,NORMAL,768.5,0.0,4.6,False
1767716071.99,2026-01-06 21:44:31,24,32,111,19.7%,152,NORMAL,765.5,0.0,4.6,False
1767716073.17,2026-01-06 21:44:33,24,32,111,19.6%,152,NORMAL,754.0,0.0,4.7,False
1767716074.31,2026-01-06 21:44:34,24,32,111,19.5%,152,NORMAL,751.1,0.0,4.7,False
1767716075.78,2026-01-06 21:44:35,23,32,113,19.4%,152,NORMAL,753.3,0.0,4.7,False
1767716076.97,2026-01-06 21:44:36,23,32,113,19.2%,152,NORMAL,747.8,0.0,4.7,False
1767716078.68,2026-01-06 21:44:38,25,32,116,19.2%,152,NORMAL,756.5,0.0,4.7,False
1767716079.91,2026-01-06 21:44:39,23,32,116,19.1%,152,NORMAL,745.7,0.0,4.8,False
1767716080.94,2026-01-06 21:44:40,23,32,116,19.0%,152,NORMAL,743.1,0.0,4.8,False
1767716082.88,2026-01-06 21:44:42,22,32,116,18.9%,152,NORMAL,730.1,0.0,4.8,False
1767716083.97,2026-01-06 21:44:43,22,32,116,18.9%,152,NORMAL,720.0,0.0,4.8,False
1767716085.09,2026-01-06 21:44:45,22,32,116,18.9%,152,NORMAL,715.1,0.0,4.8,False
1767716087.02,2026-01-06 21:44:47,23,32,116,18.9%,152,NORMAL,705.4,0.0,4.9,False
1767716088.46,2026-01-06 21:44:48,23,32,117,18.8%,152,NORMAL,704.3,0.0,4.9,False
1767716089.94,2026-01-06 21:44:49,22,32,118,18.8%,152,NORMAL,705.6,0.0,4.9,False
