timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,processing_fps,alert_active,area_used_sqm,area_free_sqm
1767883242.17,2026-01-08 20:10:42,0,0,0,0.0%,31,NORMAL,0.0,0.0,0.3,0.3,False,0.00,76.71
1767883245.55,2026-01-08 20:10:45,18,18,0,7.2%,31,NORMAL,0.0,0.0,0.3,0.3,False,11.06,65.65
1767883248.98,2026-01-08 20:10:48,17,18,0,9.4%,31,NORMAL,0.0,0.0,0.3,0.3,False,10.62,66.09
1767883252.39,2026-01-08 20:10:52,19,19,16,10.8%,31,NORMAL,0.0,0.0,0.3,0.3,False,11.47,65.23
1767883255.79,2026-01-08 20:10:55,21,21,16,11.8%,31,NORMAL,0.0,0.0,0.3,0.3,False,12.25,64.46
1767883259.21,2026-01-08 20:10:59,22,22,21,12.6%,31,NORMAL,0.0,0.0,0.3,0.3,False,12.60,64.10
1767883262.65,2026-01-08 20:11:02,21,22,21,13.1%,31,NORMAL,0.0,0.0,0.3,0.3,False,12.25,64.46
1767883266.12,2026-01-08 20:11:06,24,24,21,13.6%,31,NORMAL,0.0,0.0,0.3,0.3,False,13.25,63.45
1767883271.93,2026-01-08 20:11:11,24,24,22,14.0%,31,NORMAL,0.0,0.0,0.3,0.3,False,13.25,63.45
1767883275.19,2026-01-08 20:11:15,23,24,24,14.3%,31,NORMAL,0.0,0.0,0.3,0.3,False,12.94,63.77
1767883278.46,2026-01-08 20:11:18,19,24,25,14.4%,31,NORMAL,0.0,0.0,0.3,0.3,False,11.47,65.23
1767883281.84,2026-01-08 20:11:21,19,24,26,14.4%,31,NORMAL,0.0,0.0,0.3,0.3,False,11.47,65.23
1767883285.13,2026-01-08 20:11:25,19,24,26,14.5%,31,NORMAL,0.0,0.0,0.3,0.3,False,11.47,65.23
1767883288.41,2026-01-08 20:11:28,19,24,26,14.5%,31,NORMAL,0.0,0.0,0.3,0.3,False,11.47,65.23
1767883291.73,2026-01-08 20:11:31,18,24,26,14.5%,31,NORMAL,0.0,0.0,0.3,0.3,False,11.06,65.65
1767883295.08,2026-01-08 20:11:35,20,24,27,14.5%,31,NORMAL,0.0,0.0,0.3,0.3,False,11.87,64.84
1767883298.41,2026-01-08 20:11:38,21,24,27,14.6%,31,NORMAL,0.0,0.0,0.3,0.3,False,12.25,64.46
