timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,processing_fps,alert_active,area_used_sqm,area_free_sqm
1767937765.65,2026-01-09 11:19:25,0,0,0,0.0%,18,NORMAL,0.0,0.0,0.5,0.5,False,0.00,44.19
1767937769.61,2026-01-09 11:19:29,6,6,0,4.7%,18,NORMAL,0.0,0.0,0.5,0.5,False,4.16,40.03
1767937771.15,2026-01-09 11:19:31,5,6,0,5.8%,18,NORMAL,0.0,0.0,0.5,0.5,False,3.56,40.64
1767937772.62,2026-01-09 11:19:32,5,6,5,6.4%,18,NORMAL,0.0,0.0,0.5,0.5,False,3.56,40.64
1767937774.11,2026-01-09 11:19:34,4,6,5,6.4%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.92,41.28
1767937775.59,2026-01-09 11:19:35,4,6,5,6.4%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.92,41.28
1767937777.06,2026-01-09 11:19:37,3,6,5,6.3%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.24,41.95
1767937778.53,2026-01-09 11:19:38,3,6,5,6.1%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.24,41.95
1767937780.02,2026-01-09 11:19:40,1,6,5,5.6%,18,NORMAL,0.0,0.0,0.6,0.6,False,0.78,43.41
1767937781.65,2026-01-09 11:19:41,4,6,5,5.7%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.92,41.28
1767937783.34,2026-01-09 11:19:43,4,6,5,5.8%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.92,41.28
1767937784.97,2026-01-09 11:19:44,5,6,6,6.0%,18,NORMAL,0.0,0.0,0.6,0.6,False,3.56,40.64
1767937786.52,2026-01-09 11:19:46,5,6,7,6.1%,18,NORMAL,0.0,0.0,0.6,0.6,False,3.56,40.64
1767937788.12,2026-01-09 11:19:48,4,6,8,6.2%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.92,41.28
1767937789.68,2026-01-09 11:19:49,4,6,8,6.2%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.92,41.28
1767937791.25,2026-01-09 11:19:51,4,6,8,6.2%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.92,41.28
1767937792.84,2026-01-09 11:19:52,4,6,8,6.3%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.92,41.28
1767937794.40,2026-01-09 11:19:54,4,6,8,6.3%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.92,41.28
1767937795.94,2026-01-09 11:19:55,3,6,8,6.2%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.24,41.95
1767937797.51,2026-01-09 11:19:57,3,6,8,6.2%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.24,41.95
1767937799.06,2026-01-09 11:19:59,4,6,8,6.2%,18,NORMAL,0.0,0.0,0.6,0.6,False,2.92,41.28
1767937800.66,2026-01-09 11:20:00,2,6,8,6.0%,18,NORMAL,0.0,0.0,0.6,0.6,False,1.53,42.67
1767937802.23,2026-01-09 11:20:02,2,6,8,5.9%,18,NORMAL,0.0,0.0,0.6,0.6,False,1.53,42.67
1767937803.82,2026-01-09 11:20:03,2,6,8,5.8%,18,NORMAL,0.0,0.0,0.6,0.6,False,1.53,42.67
1767937805.38,2026-01-09 11:20:05,2,6,8,5.7%,18,NORMAL,0.0,0.0,0.6,0.6,False,1.53,42.67
1767937806.91,2026-01-09 11:20:06,2,6,8,5.7%,18,NORMAL,0.0,0.0,0.6,0.6,False,1.53,42.67
1767937808.57,2026-01-09 11:20:08,1,6,8,5.5%,18,NORMAL,0.0,0.0,0.6,0.6,False,0.78,43.41
1767937810.27,2026-01-09 11:20:10,1,6,8,5.4%,18,NORMAL,0.0,0.0,0.6,0.6,False,0.78,43.41
1767937812.03,2026-01-09 11:20:12,1,6,8,5.2%,18,NORMAL,0.0,0.0,0.6,0.6,False,0.78,43.41
1767937813.77,2026-01-09 11:20:13,1,6,8,5.1%,18,NORMAL,480.0,0.0,0.6,0.6,False,0.78,43.41
1767937815.40,2026-01-09 11:20:15,1,6,8,5.2%,18,NORMAL,464.5,0.0,0.6,0.6,False,0.78,43.41
1767937817.04,2026-01-09 11:20:17,1,6,8,4.9%,18,NORMAL,450.0,0.0,0.6,0.6,False,0.78,43.41
1767937818.72,2026-01-09 11:20:18,1,6,8,4.7%,18,NORMAL,436.4,0.0,0.6,0.6,False,0.78,43.41
1767937820.41,2026-01-09 11:20:20,1,6,8,4.5%,18,NORMAL,423.5,0.0,0.6,0.6,False,0.78,43.41
1767937822.04,2026-01-09 11:20:22,1,6,8,4.4%,18,NORMAL,411.4,0.0,0.6,0.6,False,0.78,43.41
1767937823.68,2026-01-09 11:20:23,0,6,7,4.1%,18,NORMAL,350.0,0.0,0.6,0.6,False,0.00,44.19
1767937825.27,2026-01-09 11:20:25,0,6,7,4.0%,18,NORMAL,340.5,0.0,0.6,0.6,False,0.00,44.19
1767937826.94,2026-01-09 11:20:26,1,6,7,3.9%,18,NORMAL,331.6,0.0,0.6,0.6,False,0.78,43.41
1767937828.73,2026-01-09 11:20:28,1,6,7,3.9%,18,NORMAL,323.1,0.0,0.6,0.6,False,0.78,43.41
