timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,processing_fps,alert_active,area_used_sqm,area_free_sqm
1768801068.36,2026-01-19 11:07:48,0,0,0,0.0%,124,NORMAL,0.0,0.0,0.3,0.3,False,0.00,80.00
1768801072.64,2026-01-19 11:07:52,16,16,16,7.6%,124,NORMAL,0.0,0.0,0.3,0.3,False,12.14,67.86
1768801074.74,2026-01-19 11:07:54,16,16,0,10.1%,124,NORMAL,0.0,0.0,0.4,0.4,False,12.14,67.86
1768801076.80,2026-01-19 11:07:56,11,16,0,10.2%,124,NORMAL,0.0,0.0,0.4,0.4,False,8.49,71.51
1768801078.93,2026-01-19 11:07:58,10,16,9,10.1%,124,NORMAL,0.0,0.0,0.4,0.4,False,7.74,72.26
1768801081.08,2026-01-19 11:08:01,11,16,12,10.2%,124,NORMAL,0.0,0.0,0.4,0.4,False,8.49,71.51
1768801083.26,2026-01-19 11:08:03,8,16,12,9.9%,124,NORMAL,0.0,0.0,0.4,0.4,False,6.23,73.77
1768801085.33,2026-01-19 11:08:05,10,16,13,9.8%,124,NORMAL,0.0,0.0,0.4,0.4,False,7.74,72.26
1768801087.06,2026-01-19 11:08:07,10,16,13,9.8%,124,NORMAL,0.0,0.0,0.4,0.4,False,7.74,72.26
1768801088.83,2026-01-19 11:08:08,11,16,15,9.9%,124,NORMAL,0.0,0.0,0.4,0.4,False,8.49,71.51
1768801090.73,2026-01-19 11:08:10,12,16,15,10.0%,124,NORMAL,0.0,0.0,0.4,0.4,False,9.23,70.77
1768801092.54,2026-01-19 11:08:12,9,16,16,9.9%,124,NORMAL,0.0,0.0,0.4,0.4,False,6.99,73.01
1768801094.29,2026-01-19 11:08:14,9,16,16,9.8%,124,NORMAL,0.0,0.0,0.4,0.4,False,6.99,73.01
1768801096.08,2026-01-19 11:08:16,10,16,17,9.8%,124,NORMAL,0.0,0.0,0.4,0.4,False,7.74,72.26
1768801097.93,2026-01-19 11:08:17,11,16,17,9.9%,124,NORMAL,0.0,0.0,0.4,0.4,False,8.49,71.51
1768801099.77,2026-01-19 11:08:19,11,16,18,9.9%,124,NORMAL,0.0,0.0,0.5,0.5,False,8.49,71.51
1768801101.57,2026-01-19 11:08:21,11,16,18,10.0%,124,NORMAL,1045.2,0.0,0.5,0.5,False,8.49,71.51
1768801103.39,2026-01-19 11:08:23,12,16,18,10.1%,124,NORMAL,981.8,0.0,0.5,0.5,False,9.23,70.77
1768801105.15,2026-01-19 11:08:25,11,16,19,10.1%,124,NORMAL,977.1,0.0,0.5,0.5,False,8.49,71.51
1768801106.99,2026-01-19 11:08:26,9,16,19,10.0%,124,NORMAL,924.3,0.0,0.5,0.5,False,6.99,73.01
1768801108.75,2026-01-19 11:08:28,11,16,19,10.0%,124,NORMAL,876.9,0.0,0.5,0.5,False,8.49,71.51
1768801110.56,2026-01-19 11:08:30,12,16,19,10.1%,124,NORMAL,834.1,0.0,0.5,0.5,False,9.23,70.77
1768801112.59,2026-01-19 11:08:32,10,16,22,10.1%,124,NORMAL,920.9,0.0,0.5,0.5,False,7.74,72.26
1768801114.85,2026-01-19 11:08:34,10,16,22,10.1%,124,NORMAL,880.0,0.0,0.5,0.5,False,7.74,72.26
1768801117.20,2026-01-19 11:08:37,11,16,23,10.1%,124,NORMAL,880.9,0.0,0.5,0.5,False,8.49,71.51
1768801119.56,2026-01-19 11:08:39,11,16,23,10.1%,124,NORMAL,844.9,0.0,0.5,0.5,False,8.49,71.51
1768801121.95,2026-01-19 11:08:41,10,16,25,10.1%,124,NORMAL,882.4,0.0,0.5,0.5,False,7.74,72.26
1768801124.03,2026-01-19 11:08:44,9,16,25,10.1%,124,NORMAL,849.1,0.0,0.5,0.5,False,6.99,73.01
1768801126.14,2026-01-19 11:08:46,10,16,25,10.0%,124,NORMAL,818.2,0.0,0.5,0.5,False,7.74,72.26
1768801128.06,2026-01-19 11:08:48,9,16,25,10.0%,124,NORMAL,789.5,0.0,0.5,0.5,False,6.99,73.01
1768801130.05,2026-01-19 11:08:50,9,16,25,10.3%,124,NORMAL,762.7,0.0,0.5,0.5,False,6.99,73.01
1768801132.24,2026-01-19 11:08:52,8,16,25,10.0%,124,NORMAL,737.7,0.0,0.5,0.5,False,6.23,73.77
1768801134.42,2026-01-19 11:08:54,9,16,25,9.8%,124,NORMAL,714.3,0.0,0.5,0.5,False,6.99,73.01
1768801136.68,2026-01-19 11:08:56,8,16,25,9.7%,124,NORMAL,692.3,0.0,0.5,0.5,False,6.23,73.77
1768801138.88,2026-01-19 11:08:58,7,16,25,9.6%,124,NORMAL,671.6,0.0,0.5,0.5,False,5.47,74.53
1768801141.24,2026-01-19 11:09:01,6,16,26,9.5%,124,NORMAL,678.3,0.0,0.5,0.5,False,4.71,75.29
1768801143.38,2026-01-19 11:09:03,7,16,26,9.5%,124,NORMAL,659.2,0.0,0.5,0.5,False,5.47,74.53
1768801145.36,2026-01-19 11:09:05,7,16,26,9.4%,124,NORMAL,641.1,0.0,0.5,0.5,False,5.47,74.53
1768801147.40,2026-01-19 11:09:07,6,16,27,9.2%,124,NORMAL,648.0,0.0,0.5,0.5,False,4.71,75.29
1768801149.47,2026-01-19 11:09:09,8,16,27,9.1%,124,NORMAL,631.2,0.0,0.5,0.5,False,6.23,73.77
1768801151.51,2026-01-19 11:09:11,8,16,27,9.0%,124,NORMAL,615.2,0.0,0.5,0.5,False,6.23,73.77
1768801153.62,2026-01-19 11:09:13,8,16,27,9.0%,124,NORMAL,600.0,0.0,0.5,0.5,False,6.23,73.77
1768801155.72,2026-01-19 11:09:15,9,16,28,9.0%,124,NORMAL,607.2,0.0,0.5,0.5,False,6.99,73.01
1768801157.79,2026-01-19 11:09:17,9,16,29,8.9%,124,NORMAL,614.1,0.0,0.5,0.5,False,6.99,73.01
1768801160.14,2026-01-19 11:09:20,9,16,29,8.9%,124,NORMAL,600.0,0.0,0.5,0.5,False,6.99,73.01
1768801162.51,2026-01-19 11:09:22,9,16,30,8.8%,124,NORMAL,606.7,0.0,0.5,0.5,False,6.99,73.01
1768801165.13,2026-01-19 11:09:25,10,16,30,8.8%,124,NORMAL,593.4,0.0,0.5,0.5,False,7.74,72.26
1768801167.53,2026-01-19 11:09:27,8,16,30,8.7%,124,NORMAL,580.6,0.0,0.5,0.5,False,6.23,73.77
1768801169.93,2026-01-19 11:09:29,7,16,30,8.5%,124,NORMAL,568.4,0.0,0.5,0.5,False,5.47,74.53
1768801172.55,2026-01-19 11:09:32,7,16,31,8.5%,124,NORMAL,575.3,0.0,0.5,0.5,False,5.47,74.53
1768801175.24,2026-01-19 11:09:35,8,16,31,8.4%,124,NORMAL,563.6,0.0,0.5,0.5,False,6.23,73.77
1768801177.74,2026-01-19 11:09:37,8,16,31,8.3%,124,NORMAL,552.5,0.0,0.5,0.5,False,6.23,73.77
