timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,processing_fps,alert_active,area_used_sqm,area_free_sqm
1767951090.38,2026-01-09 15:01:30,7,17,36,9.4%,124,NORMAL,553.8,0.0,0.3,0.3,False,5.47,74.53
1767951097.69,2026-01-09 15:01:37,9,17,36,9.4%,124,NORMAL,544.5,0.0,0.3,0.3,False,6.99,73.01
1767951103.90,2026-01-09 15:01:43,9,17,36,9.4%,124,NORMAL,535.5,0.0,0.3,0.3,False,6.99,73.01
1767951110.74,2026-01-09 15:01:50,9,17,36,9.3%,124,NORMAL,526.8,0.0,0.3,0.3,False,6.99,73.01
1767951117.92,2026-01-09 15:01:57,7,17,36,9.1%,124,NORMAL,518.4,0.0,0.3,0.3,False,5.47,74.53
1767951123.90,2026-01-09 15:02:03,6,17,37,9.0%,124,NORMAL,524.4,0.0,0.3,0.3,False,4.71,75.29
1767951130.05,2026-01-09 15:02:10,9,17,37,9.0%,124,NORMAL,516.3,0.0,0.3,0.3,False,6.99,73.01
1767951135.86,2026-01-09 15:02:15,10,17,37,9.0%,124,NORMAL,508.4,0.0,0.3,0.3,False,7.74,72.26
1767951144.68,2026-01-09 15:02:24,11,17,38,9.1%,124,NORMAL,514.3,0.0,0.3,0.3,False,8.49,71.51
1767951150.76,2026-01-09 15:02:30,11,17,38,9.1%,124,NORMAL,506.7,0.0,0.3,0.3,False,8.49,71.51
1767951157.54,2026-01-09 15:02:37,9,17,38,9.1%,124,NORMAL,499.3,0.0,0.3,0.3,False,6.99,73.01
1767951164.91,2026-01-09 15:02:44,9,17,38,9.0%,124,NORMAL,492.1,0.0,0.3,0.3,False,6.99,73.01
1767951184.97,2026-01-09 15:03:04,10,17,38,8.9%,124,NORMAL,485.1,0.0,0.3,0.3,False,7.74,72.26
1767951203.15,2026-01-09 15:03:23,8,17,39,8.8%,124,NORMAL,490.9,0.0,0.3,0.3,False,6.23,73.77
1767951220.84,2026-01-09 15:03:40,9,17,39,8.7%,124,NORMAL,484.1,0.0,0.3,0.3,False,6.99,73.01
1767951237.67,2026-01-09 15:03:57,10,17,39,8.6%,124,NORMAL,477.6,0.0,0.3,0.3,False,7.74,72.26
1767951254.56,2026-01-09 15:04:14,10,17,39,8.5%,124,NORMAL,471.1,0.0,0.3,0.3,False,7.74,72.26
1767951265.77,2026-01-09 15:04:25,9,17,39,8.5%,124,NORMAL,464.9,0.0,0.3,0.3,False,6.99,73.01
1767951278.05,2026-01-09 15:04:38,10,17,39,8.5%,124,NORMAL,458.8,0.0,0.3,0.3,False,7.74,72.26
1767951298.93,2026-01-09 15:04:58,8,17,39,8.4%,124,NORMAL,452.9,0.0,0.2,0.2,False,6.23,73.77
1767951310.13,2026-01-09 15:05:10,7,17,39,8.3%,124,NORMAL,447.1,0.0,0.2,0.2,False,5.47,74.53
1767951324.11,2026-01-09 15:05:24,8,17,39,8.2%,124,NORMAL,441.5,0.0,0.2,0.2,False,6.23,73.77
1767951335.21,2026-01-09 15:05:35,8,17,40,8.2%,124,NORMAL,447.2,0.0,0.2,0.2,False,6.23,73.77
1767951346.68,2026-01-09 15:05:46,8,17,40,8.1%,124,NORMAL,441.7,0.0,0.2,0.2,False,6.23,73.77
1767951364.23,2026-01-09 15:06:04,8,17,40,8.1%,124,NORMAL,436.4,0.0,0.2,0.2,False,6.23,73.77
1767951386.67,2026-01-09 15:06:26,9,17,40,8.2%,124,NORMAL,431.1,0.0,0.2,0.2,False,6.99,73.01
1767951400.48,2026-01-09 15:06:40,7,17,40,8.2%,124,NORMAL,426.0,0.0,0.2,0.2,False,5.47,74.53
1767951413.05,2026-01-09 15:06:53,8,17,40,8.3%,124,NORMAL,421.1,0.0,0.2,0.2,False,6.23,73.77
1767951429.15,2026-01-09 15:07:09,8,17,40,8.3%,124,NORMAL,416.2,0.0,0.2,0.2,False,6.23,73.77
1767951434.01,2026-01-09 15:07:14,7,17,40,8.4%,124,NORMAL,411.4,0.0,0.2,0.2,False,5.47,74.53
1767951438.41,2026-01-09 15:07:18,6,17,40,8.3%,124,NORMAL,406.8,0.0,0.2,0.2,False,4.71,75.29
1767951444.53,2026-01-09 15:07:24,6,17,40,8.2%,124,NORMAL,402.2,0.0,0.2,0.2,False,4.71,75.29
1767951454.75,2026-01-09 15:07:34,8,17,40,8.2%,124,NORMAL,397.8,0.0,0.2,0.2,False,6.23,73.77
1767951465.07,2026-01-09 15:07:45,8,17,40,8.2%,124,NORMAL,393.4,0.0,0.2,0.2,False,6.23,73.77
1767951469.82,2026-01-09 15:07:49,8,17,40,8.2%,124,NORMAL,389.2,0.0,0.2,0.2,False,6.23,73.77
1767951474.68,2026-01-09 15:07:54,7,17,40,8.2%,124,NORMAL,385.0,0.0,0.2,0.2,False,5.47,74.53
1767951485.04,2026-01-09 15:08:05,8,17,40,8.2%,124,NORMAL,381.0,0.0,0.2,0.2,False,6.23,73.77
1767951501.55,2026-01-09 15:08:21,7,17,40,8.1%,124,NORMAL,377.0,0.0,0.2,0.2,False,5.47,74.53
1767951520.95,2026-01-09 15:08:40,7,17,40,8.0%,124,NORMAL,373.1,0.0,0.2,0.2,False,5.47,74.53
1767951531.97,2026-01-09 15:08:51,8,17,41,7.9%,124,NORMAL,378.5,0.0,0.2,0.2,False,6.23,73.77
1767951556.05,2026-01-09 15:09:16,12,17,41,8.0%,124,NORMAL,374.6,0.0,0.2,0.2,False,9.23,70.77
1767951574.38,2026-01-09 15:09:34,10,17,41,8.0%,124,NORMAL,370.9,0.0,0.2,0.2,False,7.74,72.26
1767951597.99,2026-01-09 15:09:57,12,17,43,8.1%,124,NORMAL,385.1,0.0,0.2,0.2,False,9.23,70.77
1767951611.47,2026-01-09 15:10:11,12,17,43,8.2%,124,NORMAL,381.3,0.0,0.2,0.2,False,9.23,70.77
1767951631.70,2026-01-09 15:10:31,12,17,44,8.3%,124,NORMAL,386.3,0.0,0.2,0.2,False,9.23,70.77
1767951654.90,2026-01-09 15:10:54,13,17,44,8.4%,124,NORMAL,382.6,0.0,0.2,0.2,False,9.96,70.04
1767951674.76,2026-01-09 15:11:14,12,17,46,8.4%,124,NORMAL,396.2,0.0,0.2,0.2,False,9.23,70.77
1767951694.98,2026-01-09 15:11:34,12,17,47,8.5%,124,NORMAL,400.9,0.0,0.2,0.2,False,9.23,70.77
1767951720.15,2026-01-09 15:12:00,13,17,47,8.6%,124,NORMAL,397.2,0.0,0.2,0.2,False,9.96,70.04
1767951744.87,2026-01-09 15:12:24,13,17,47,8.8%,124,NORMAL,393.5,0.0,0.2,0.2,False,9.96,70.04
1767951763.86,2026-01-09 15:12:43,12,17,47,8.9%,124,NORMAL,389.9,0.0,0.2,0.2,False,9.23,70.77
1767951793.25,2026-01-09 15:13:13,10,17,47,9.0%,124,NORMAL,386.3,0.0,0.2,0.2,False,7.74,72.26
1767951817.76,2026-01-09 15:13:37,10,17,47,9.1%,124,NORMAL,382.8,0.0,0.2,0.2,False,7.74,72.26
1767951838.35,2026-01-09 15:13:58,11,17,47,9.2%,124,NORMAL,379.4,0.0,0.2,0.2,False,8.49,71.51
1767951860.84,2026-01-09 15:14:20,12,17,47,9.3%,124,NORMAL,376.0,0.0,0.2,0.2,False,9.23,70.77
1767951884.34,2026-01-09 15:14:44,12,17,47,9.4%,124,NORMAL,372.7,0.0,0.2,0.2,False,9.23,70.77
1767951902.64,2026-01-09 15:15:02,12,17,48,9.5%,124,NORMAL,377.3,0.0,0.2,0.2,False,9.23,70.77
1767951932.43,2026-01-09 15:15:32,14,17,48,9.7%,124,NORMAL,374.0,0.0,0.2,0.2,False,10.69,69.31
1767951957.05,2026-01-09 15:15:57,14,17,48,9.9%,124,NORMAL,370.8,0.0,0.1,0.1,False,10.69,69.31
1767951982.48,2026-01-09 15:16:22,14,17,49,10.1%,124,NORMAL,375.3,0.0,0.1,0.1,False,10.69,69.31
1767952001.47,2026-01-09 15:16:41,13,17,49,10.3%,124,NORMAL,372.2,0.0,0.1,0.1,False,9.96,70.04
1767952022.95,2026-01-09 15:17:02,14,17,49,10.6%,124,NORMAL,369.0,0.0,0.1,0.1,False,10.69,69.31
1767952053.46,2026-01-09 15:17:33,14,17,49,10.8%,124,NORMAL,366.0,0.0,0.1,0.1,False,10.69,69.31
1767952078.91,2026-01-09 15:17:58,14,17,50,11.0%,124,NORMAL,370.4,0.0,0.1,0.1,False,10.69,69.31
1767952103.22,2026-01-09 15:18:23,11,17,50,11.1%,124,NORMAL,367.3,0.0,0.1,0.1,False,8.49,71.51
1767952126.11,2026-01-09 15:18:46,12,17,51,11.2%,124,NORMAL,371.7,0.0,0.1,0.1,False,9.23,70.77
