timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,processing_fps,alert_active,area_used_sqm,area_free_sqm
1767941311.15,2026-01-09 12:18:31,0,0,0,0.0%,124,NORMAL,0.0,0.0,0.1,0.1,False,0.00,80.00
1767941355.99,2026-01-09 12:19:15,17,17,17,8.0%,124,NORMAL,0.0,0.0,0.1,0.1,False,12.85,67.15
1767941361.05,2026-01-09 12:19:21,17,17,0,10.7%,124,NORMAL,0.0,0.0,0.1,0.1,False,12.85,67.15
1767941365.07,2026-01-09 12:19:25,14,17,0,11.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,10.69,69.31
1767941368.60,2026-01-09 12:19:28,11,17,10,11.2%,124,NORMAL,0.0,0.0,0.1,0.1,False,8.49,71.51
1767941372.93,2026-01-09 12:19:32,9,17,11,10.8%,124,NORMAL,0.0,0.0,0.1,0.1,False,6.99,73.01
1767941378.12,2026-01-09 12:19:38,9,17,12,10.5%,124,NORMAL,0.0,0.0,0.1,0.1,False,6.99,73.01
1767941385.62,2026-01-09 12:19:45,11,17,13,10.5%,124,NORMAL,0.0,0.0,0.1,0.1,False,8.49,71.51
1767941392.56,2026-01-09 12:19:52,11,17,14,10.5%,124,NORMAL,0.0,0.0,0.1,0.1,False,8.49,71.51
1767941398.27,2026-01-09 12:19:58,10,17,15,10.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,7.74,72.26
1767941407.80,2026-01-09 12:20:07,10,17,15,10.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,7.74,72.26
1767941414.77,2026-01-09 12:20:14,10,17,15,10.3%,124,NORMAL,0.0,0.0,0.1,0.1,False,7.74,72.26
1767941420.67,2026-01-09 12:20:20,12,17,17,10.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,9.23,70.77
1767941426.69,2026-01-09 12:20:26,11,17,18,10.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,8.49,71.51
1767941435.57,2026-01-09 12:20:35,10,17,18,10.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,7.74,72.26
1767941443.26,2026-01-09 12:20:43,10,17,18,10.3%,124,NORMAL,0.0,0.0,0.1,0.1,False,7.74,72.26
1767941449.72,2026-01-09 12:20:49,13,17,19,10.5%,124,NORMAL,1103.2,0.0,0.1,0.1,False,9.96,70.04
1767941455.25,2026-01-09 12:20:55,14,17,19,10.6%,124,NORMAL,1036.4,0.0,0.1,0.1,False,10.69,69.31
1767941461.49,2026-01-09 12:21:01,12,17,21,10.7%,124,NORMAL,1080.0,0.0,0.1,0.1,False,9.23,70.77
1767941465.30,2026-01-09 12:21:05,11,17,22,10.7%,124,NORMAL,1070.3,0.0,0.1,0.1,False,8.49,71.51
1767941468.98,2026-01-09 12:21:08,11,17,22,10.7%,124,NORMAL,1015.4,0.0,0.1,0.1,False,8.49,71.51
1767941472.40,2026-01-09 12:21:12,13,17,22,10.7%,124,NORMAL,965.9,0.0,0.1,0.1,False,9.96,70.04
1767941475.58,2026-01-09 12:21:15,9,17,23,10.7%,124,NORMAL,962.8,0.0,0.1,0.1,False,6.99,73.01
1767941479.05,2026-01-09 12:21:19,9,17,24,10.6%,124,NORMAL,960.0,0.0,0.1,0.1,False,6.99,73.01
