timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,alert_active
1767797742.27,2026-01-07 20:25:42,0,0,0,0.0%,152,NORMAL,0.0,0.0,1.4,False
1767797743.30,2026-01-07 20:25:43,0,0,0,0.0%,152,NORMAL,0.0,0.0,5.2,False
1767797744.38,2026-01-07 20:25:44,0,0,0,0.0%,152,NORMAL,0.0,0.0,7.1,False
1767797745.39,2026-01-07 20:25:45,0,0,0,0.0%,152,NORMAL,0.0,0.0,8.5,False
1767797746.46,2026-01-07 20:25:46,0,0,0,0.0%,152,NORMAL,0.0,0.0,9.9,False
1767797747.52,2026-01-07 20:25:47,0,0,0,0.0%,152,NORMAL,0.0,0.0,10.6,False
1767797748.53,2026-01-07 20:25:48,0,0,0,0.0%,152,NORMAL,0.0,0.0,11.0,False
1767797749.56,2026-01-07 20:25:49,0,0,0,0.0%,152,NORMAL,0.0,0.0,11.3,False
1767797750.59,2026-01-07 20:25:50,0,0,0,0.0%,152,NORMAL,0.0,0.0,11.7,False
