timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,processing_fps,alert_active,area_used_sqm,area_free_sqm
1767877028.24,2026-01-08 18:27:08,0,0,0,0.0%,125,NORMAL,0.0,0.0,0.2,0.2,False,0.00,80.22
1767877034.83,2026-01-08 18:27:14,14,14,0,6.7%,125,NORMAL,0.0,0.0,0.2,0.2,False,10.70,69.52
1767877038.65,2026-01-08 18:27:18,11,14,0,8.0%,125,NORMAL,0.0,0.0,0.3,0.3,False,8.49,71.73
1767877042.49,2026-01-08 18:27:22,11,14,10,8.6%,125,NORMAL,0.0,0.0,0.3,0.3,False,8.49,71.73
1767877046.33,2026-01-08 18:27:26,16,16,11,9.9%,125,NORMAL,0.0,0.0,0.3,0.3,False,12.14,68.07
1767877050.38,2026-01-08 18:27:30,15,16,13,10.6%,125,NORMAL,0.0,0.0,0.3,0.3,False,11.42,68.79
1767877054.63,2026-01-08 18:27:34,13,16,15,10.9%,125,NORMAL,0.0,0.0,0.3,0.3,False,9.97,70.25
1767877059.01,2026-01-08 18:27:39,15,16,16,11.3%,125,NORMAL,0.0,0.0,0.3,0.3,False,11.42,68.79
1767877063.16,2026-01-08 18:27:43,13,16,17,11.4%,125,NORMAL,0.0,0.0,0.3,0.3,False,9.97,70.25
1767877067.19,2026-01-08 18:27:47,12,16,18,11.4%,125,NORMAL,0.0,0.0,0.3,0.3,False,9.23,70.99
1767877071.60,2026-01-08 18:27:51,13,16,19,11.5%,125,NORMAL,0.0,0.0,0.3,0.3,False,9.97,70.25
1767877075.95,2026-01-08 18:27:55,11,16,19,11.5%,125,NORMAL,0.0,0.0,0.3,0.3,False,8.49,71.73
1767877080.36,2026-01-08 18:28:00,11,16,19,11.4%,125,NORMAL,0.0,0.0,0.3,0.3,False,8.49,71.73
