timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,alert_active
1767766321.07,2026-01-07 11:42:01,0,0,0,0.0%,125,NORMAL,0.0,0.0,1.4,False
1767766324.25,2026-01-07 11:42:04,10,10,10,4.8%,125,NORMAL,0.0,0.0,1.9,False
1767766325.38,2026-01-07 11:42:05,9,10,11,6.1%,125,NORMAL,0.0,0.0,4.8,False
1767766326.49,2026-01-07 11:42:06,10,10,14,7.0%,125,NORMAL,0.0,0.0,6.2,False
1767766327.58,2026-01-07 11:42:07,7,11,15,7.0%,125,NORMAL,0.0,0.0,7.2,False
1767766328.67,2026-01-07 11:42:08,7,11,15,6.9%,125,NORMAL,843.8,0.0,8.1,False
1767766329.71,2026-01-07 11:42:09,9,11,17,7.2%,125,NORMAL,784.6,0.0,9.0,False
1767766331.19,2026-01-07 11:42:11,11,11,18,7.6%,125,NORMAL,704.3,0.0,9.7,False
1767766332.25,2026-01-07 11:42:12,10,11,20,7.8%,125,NORMAL,679.2,0.0,10.0,False
1767766333.28,2026-01-07 11:42:13,8,13,22,7.8%,125,NORMAL,660.0,0.0,10.3,False
1767766334.38,2026-01-07 11:42:14,14,14,25,8.3%,125,NORMAL,681.8,0.0,10.5,False
1767766335.47,2026-01-07 11:42:15,11,15,25,8.5%,125,NORMAL,616.4,0.0,10.6,False
1767766336.52,2026-01-07 11:42:16,11,15,26,8.7%,125,NORMAL,585.0,0.0,10.8,False
1767766337.52,2026-01-07 11:42:17,9,15,27,8.7%,125,NORMAL,565.1,0.0,10.9,False
1767766338.60,2026-01-07 11:42:18,10,15,28,8.8%,125,NORMAL,541.9,0.0,11.3,False
1767766339.65,2026-01-07 11:42:19,11,15,29,8.9%,125,NORMAL,522.0,0.0,11.7,False
1767766340.66,2026-01-07 11:42:20,8,15,30,8.8%,125,NORMAL,509.4,0.0,12.0,False
1767766341.67,2026-01-07 11:42:21,9,15,31,8.8%,125,NORMAL,498.2,0.0,12.2,False
1767766342.72,2026-01-07 11:42:22,13,15,33,9.0%,125,NORMAL,499.2,0.0,12.3,False
1767766343.91,2026-01-07 11:42:23,10,15,33,9.0%,125,NORMAL,471.4,0.0,12.2,False
1767766345.04,2026-01-07 11:42:25,10,15,35,9.1%,125,NORMAL,470.1,0.0,12.0,False
1767766346.06,2026-01-07 11:42:26,12,15,37,9.2%,125,NORMAL,475.7,0.0,11.9,False
1767766347.11,2026-01-07 11:42:27,10,15,37,9.2%,125,NORMAL,456.2,0.0,11.8,False
1767766348.13,2026-01-07 11:42:28,13,15,39,9.3%,125,NORMAL,458.8,0.0,11.8,False
1767766349.16,2026-01-07 11:42:29,12,15,40,9.4%,125,NORMAL,452.8,0.0,11.7,False
1767766350.17,2026-01-07 11:42:30,13,15,42,9.5%,125,NORMAL,458.2,0.0,11.7,False
1767766351.41,2026-01-07 11:42:31,11,15,43,9.6%,125,NORMAL,452.6,0.0,11.7,False
1767766352.49,2026-01-07 11:42:32,11,15,44,9.6%,125,NORMAL,447.5,0.0,11.6,False
1767766353.57,2026-01-07 11:42:33,12,15,45,9.7%,125,NORMAL,442.6,0.0,11.6,False
1767766354.62,2026-01-07 11:42:34,13,15,48,9.8%,125,NORMAL,457.1,0.0,11.6,False
1767766355.75,2026-01-07 11:42:35,16,16,50,10.3%,125,NORMAL,461.5,0.0,11.5,False
1767766357.17,2026-01-07 11:42:37,14,16,50,10.4%,125,NORMAL,447.8,0.0,11.5,False
1767766358.21,2026-01-07 11:42:38,12,16,50,10.5%,125,NORMAL,434.8,0.0,11.4,False
1767766359.23,2026-01-07 11:42:39,14,16,51,10.6%,125,NORMAL,431.0,0.0,11.4,False
1767766360.30,2026-01-07 11:42:40,14,16,52,10.8%,125,NORMAL,427.4,0.0,11.4,False
1767766361.31,2026-01-07 11:42:41,15,16,52,11.1%,125,NORMAL,416.0,0.0,11.4,False
1767766362.37,2026-01-07 11:42:42,14,16,52,11.2%,125,NORMAL,407.0,0.0,11.4,False
1767766363.64,2026-01-07 11:42:43,13,16,52,11.3%,125,NORMAL,396.6,0.0,11.4,False
1767766364.73,2026-01-07 11:42:44,12,16,54,11.3%,125,NORMAL,401.7,0.0,11.3,False
1767766365.78,2026-01-07 11:42:45,12,16,54,11.5%,125,NORMAL,391.9,0.0,11.3,False
1767766366.89,2026-01-07 11:42:46,10,16,54,11.3%,125,NORMAL,382.7,0.0,11.3,False
1767766367.99,2026-01-07 11:42:47,13,16,55,11.4%,125,NORMAL,380.8,0.0,11.3,False
1767766369.32,2026-01-07 11:42:49,13,16,56,11.5%,125,NORMAL,378.9,0.0,11.2,False
1767766370.35,2026-01-07 11:42:50,13,16,58,11.6%,125,NORMAL,383.8,0.0,11.2,False
1767766371.42,2026-01-07 11:42:51,13,16,61,11.7%,125,NORMAL,395.0,0.0,11.2,False
1767766372.44,2026-01-07 11:42:52,10,16,62,11.7%,125,NORMAL,393.0,0.0,11.2,False
1767766373.56,2026-01-07 11:42:53,13,16,64,11.8%,125,NORMAL,397.2,0.0,11.2,False
1767766374.76,2026-01-07 11:42:54,8,16,64,11.8%,125,NORMAL,389.2,0.0,11.2,False
1767766375.83,2026-01-07 11:42:55,9,16,64,11.7%,125,NORMAL,380.2,0.0,11.3,False
1767766376.90,2026-01-07 11:42:56,11,16,64,11.7%,125,NORMAL,372.8,0.0,11.2,False
1767766377.94,2026-01-07 11:42:57,13,16,66,11.8%,125,NORMAL,377.1,0.0,11.2,False
1767766379.23,2026-01-07 11:42:59,11,16,66,11.7%,125,NORMAL,370.1,0.0,11.2,False
1767766380.28,2026-01-07 11:43:00,11,16,66,11.8%,125,NORMAL,363.3,0.0,11.1,False
1767766381.42,2026-01-07 11:43:01,11,16,67,11.7%,125,NORMAL,362.2,0.0,11.1,False
1767766382.45,2026-01-07 11:43:02,11,16,68,11.7%,125,NORMAL,362.1,0.0,11.1,False
1767766383.50,2026-01-07 11:43:03,12,16,69,11.7%,125,NORMAL,361.0,0.0,11.1,False
1767766384.62,2026-01-07 11:43:04,11,16,70,11.7%,125,NORMAL,360.0,0.0,11.1,False
1767766385.67,2026-01-07 11:43:05,9,16,71,11.6%,125,NORMAL,360.0,0.0,11.0,False
1767766386.88,2026-01-07 11:43:06,11,16,72,11.6%,125,NORMAL,359.0,0.0,11.0,False
1767766387.96,2026-01-07 11:43:07,12,16,73,11.5%,125,NORMAL,357.1,0.0,10.9,False
1767766389.02,2026-01-07 11:43:09,13,16,73,11.4%,125,NORMAL,351.3,0.0,10.9,False
1767766390.07,2026-01-07 11:43:10,13,16,73,11.4%,125,NORMAL,345.8,0.0,11.0,False
1767766391.30,2026-01-07 11:43:11,12,16,74,11.4%,125,NORMAL,345.1,0.0,11.0,False
1767766392.36,2026-01-07 11:43:12,10,16,74,11.3%,125,NORMAL,338.9,0.0,11.1,False
1767766393.40,2026-01-07 11:43:13,13,16,75,11.3%,125,NORMAL,338.3,0.0,11.1,False
1767766394.54,2026-01-07 11:43:14,14,16,76,11.2%,125,NORMAL,337.8,0.0,11.2,False
1767766395.78,2026-01-07 11:43:15,12,16,76,11.2%,125,NORMAL,332.8,0.0,11.2,False
1767766396.85,2026-01-07 11:43:16,12,16,76,11.1%,125,NORMAL,327.3,0.0,11.3,False
1767766397.88,2026-01-07 11:43:17,9,16,76,11.0%,125,NORMAL,321.9,0.0,11.4,False
1767766398.97,2026-01-07 11:43:18,10,16,76,11.0%,125,NORMAL,318.1,0.0,11.4,False
1767766400.13,2026-01-07 11:43:20,9,16,76,10.9%,125,NORMAL,313.8,0.0,11.4,False
1767766401.16,2026-01-07 11:43:21,9,16,76,10.8%,125,NORMAL,309.5,0.0,11.5,False
1767766402.23,2026-01-07 11:43:22,9,16,76,10.7%,125,NORMAL,304.7,0.0,11.5,False
1767766403.33,2026-01-07 11:43:23,13,16,79,10.7%,125,NORMAL,312.5,0.0,11.5,False
1767766404.66,2026-01-07 11:43:24,13,16,80,10.7%,125,NORMAL,312.4,0.0,11.5,False
1767766405.77,2026-01-07 11:43:25,13,16,80,10.8%,125,NORMAL,308.4,0.0,11.4,False
