timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,processing_fps,alert_active,area_used_sqm,area_free_sqm
1767939248.35,2026-01-09 11:44:08,0,0,0,0.0%,33,NORMAL,0.0,0.0,0.4,0.4,False,0.00,80.00
1767939251.19,2026-01-09 11:44:11,17,17,17,6.7%,33,NORMAL,0.0,0.0,0.4,0.4,False,10.80,69.20
1767939253.00,2026-01-09 11:44:13,17,17,0,9.0%,33,NORMAL,0.0,0.0,0.4,0.4,False,10.80,69.20
1767939254.82,2026-01-09 11:44:14,14,17,0,9.7%,33,NORMAL,0.0,0.0,0.4,0.4,False,9.30,70.70
1767939256.64,2026-01-09 11:44:16,11,17,10,9.6%,33,NORMAL,0.0,0.0,0.5,0.5,False,7.63,72.37
1767939258.48,2026-01-09 11:44:18,9,17,11,9.4%,33,NORMAL,0.0,0.0,0.5,0.5,False,6.41,73.59
1767939260.31,2026-01-09 11:44:20,9,17,12,9.2%,33,NORMAL,0.0,0.0,0.5,0.5,False,6.41,73.59
1767939262.14,2026-01-09 11:44:22,11,17,13,9.2%,33,NORMAL,0.0,0.0,0.5,0.5,False,7.63,72.37
1767939263.98,2026-01-09 11:44:23,11,17,14,9.3%,33,NORMAL,0.0,0.0,0.5,0.5,False,7.63,72.37
1767939265.85,2026-01-09 11:44:25,10,17,15,9.2%,33,NORMAL,0.0,0.0,0.5,0.5,False,7.03,72.97
1767939267.73,2026-01-09 11:44:27,10,17,15,9.2%,33,NORMAL,0.0,0.0,0.5,0.5,False,7.03,72.97
1767939269.66,2026-01-09 11:44:29,10,17,15,9.1%,33,NORMAL,0.0,0.0,0.5,0.5,False,7.03,72.97
1767939271.55,2026-01-09 11:44:31,12,17,17,9.2%,33,NORMAL,0.0,0.0,0.5,0.5,False,8.20,71.80
1767939273.49,2026-01-09 11:44:33,11,17,18,9.2%,33,NORMAL,0.0,0.0,0.5,0.5,False,7.63,72.37
1767939275.75,2026-01-09 11:44:35,10,17,18,9.2%,33,NORMAL,0.0,0.0,0.5,0.5,False,7.03,72.97
1767939278.51,2026-01-09 11:44:38,10,17,18,9.2%,33,NORMAL,0.0,0.0,0.5,0.5,False,7.03,72.97
1767939281.24,2026-01-09 11:44:41,13,17,19,9.3%,33,NORMAL,1103.2,0.0,0.5,0.5,False,8.76,71.24
1767939283.90,2026-01-09 11:44:43,14,17,19,9.4%,33,NORMAL,1036.4,0.0,0.5,0.5,False,9.30,70.70
1767939286.42,2026-01-09 11:44:46,12,17,21,9.5%,33,NORMAL,1080.0,0.0,0.5,0.5,False,8.20,71.80
1767939288.94,2026-01-09 11:44:48,11,17,22,9.5%,33,NORMAL,1070.3,0.0,0.5,0.5,False,7.63,72.37
1767939291.81,2026-01-09 11:44:51,11,17,22,9.5%,33,NORMAL,1015.4,0.0,0.5,0.5,False,7.63,72.37
1767939294.47,2026-01-09 11:44:54,13,17,22,9.5%,33,NORMAL,965.9,0.0,0.5,0.5,False,8.76,71.24
1767939297.12,2026-01-09 11:44:57,9,17,23,9.5%,33,NORMAL,962.8,0.0,0.5,0.5,False,6.41,73.59
1767939300.13,2026-01-09 11:45:00,9,17,24,9.4%,33,NORMAL,960.0,0.0,0.5,0.5,False,6.41,73.59
1767939303.02,2026-01-09 11:45:03,11,17,24,9.4%,33,NORMAL,919.1,0.0,0.5,0.5,False,7.63,72.37
1767939305.88,2026-01-09 11:45:05,12,17,25,9.4%,33,NORMAL,918.4,0.0,0.5,0.5,False,8.20,71.80
1767939308.77,2026-01-09 11:45:08,11,17,26,9.5%,33,NORMAL,917.6,0.0,0.5,0.5,False,7.63,72.37
1767939311.46,2026-01-09 11:45:11,9,17,26,9.4%,33,NORMAL,883.0,0.0,0.5,0.5,False,6.41,73.59
1767939314.14,2026-01-09 11:45:14,9,17,26,9.4%,33,NORMAL,850.9,0.0,0.5,0.5,False,6.41,73.59
1767939317.25,2026-01-09 11:45:17,10,17,26,9.3%,33,NORMAL,821.1,0.0,0.5,0.5,False,7.03,72.97
1767939320.23,2026-01-09 11:45:20,10,17,27,9.6%,33,NORMAL,823.7,0.0,0.5,0.5,False,7.03,72.97
1767939323.05,2026-01-09 11:45:23,10,17,27,9.5%,33,NORMAL,796.7,0.0,0.5,0.5,False,7.03,72.97
1767939325.85,2026-01-09 11:45:25,12,17,27,9.4%,33,NORMAL,771.4,0.0,0.5,0.5,False,8.20,71.80
1767939328.59,2026-01-09 11:45:28,12,17,28,9.3%,33,NORMAL,775.4,0.0,0.5,0.5,False,8.20,71.80
1767939331.58,2026-01-09 11:45:31,11,17,28,9.3%,33,NORMAL,752.2,0.0,0.5,0.5,False,7.63,72.37
1767939334.44,2026-01-09 11:45:34,8,17,28,9.3%,33,NORMAL,730.4,0.0,0.5,0.5,False,5.78,74.22
1767939337.79,2026-01-09 11:45:37,9,17,28,9.3%,33,NORMAL,709.9,0.0,0.5,0.5,False,6.41,73.59
1767939341.34,2026-01-09 11:45:41,10,17,28,9.3%,33,NORMAL,690.4,0.0,0.5,0.5,False,7.03,72.97
1767939345.24,2026-01-09 11:45:45,11,17,30,9.3%,33,NORMAL,720.0,0.0,0.5,0.5,False,7.63,72.37
1767939348.76,2026-01-09 11:45:48,9,17,30,9.2%,33,NORMAL,701.3,0.0,0.5,0.5,False,6.41,73.59
1767939352.24,2026-01-09 11:45:52,11,17,30,9.3%,33,NORMAL,683.5,0.0,0.5,0.5,False,7.63,72.37
1767939355.31,2026-01-09 11:45:55,13,17,30,9.3%,33,NORMAL,666.7,0.0,0.5,0.5,False,8.76,71.24
1767939358.57,2026-01-09 11:45:58,11,17,31,9.3%,33,NORMAL,672.3,0.0,0.5,0.5,False,7.63,72.37
1767939361.68,2026-01-09 11:46:01,13,17,32,9.4%,33,NORMAL,677.6,0.0,0.5,0.5,False,8.76,71.24
1767939365.42,2026-01-09 11:46:05,13,17,32,9.4%,33,NORMAL,662.1,0.0,0.5,0.5,False,8.76,71.24
1767939368.93,2026-01-09 11:46:08,12,17,32,9.5%,33,NORMAL,647.2,0.0,0.4,0.4,False,8.20,71.80
1767939373.02,2026-01-09 11:46:13,10,17,33,9.4%,33,NORMAL,652.7,0.0,0.4,0.4,False,7.03,72.97
1767939377.01,2026-01-09 11:46:17,11,17,33,9.3%,33,NORMAL,638.7,0.0,0.4,0.4,False,7.63,72.37
1767939380.42,2026-01-09 11:46:20,10,17,33,9.3%,33,NORMAL,625.3,0.0,0.4,0.4,False,7.03,72.97
1767939384.00,2026-01-09 11:46:23,11,17,33,9.3%,33,NORMAL,612.4,0.0,0.4,0.4,False,7.63,72.37
1767939387.69,2026-01-09 11:46:27,10,17,35,9.3%,33,NORMAL,636.4,0.0,0.4,0.4,False,7.03,72.97
1767939390.94,2026-01-09 11:46:30,10,17,36,9.2%,33,NORMAL,641.6,0.0,0.4,0.4,False,7.03,72.97
1767939394.83,2026-01-09 11:46:34,9,17,36,9.2%,33,NORMAL,629.1,0.0,0.4,0.4,False,6.41,73.59
