timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,processing_fps,alert_active,area_used_sqm,area_free_sqm
1767950663.26,2026-01-09 14:54:23,0,0,0,0.0%,124,NORMAL,0.0,0.0,0.5,0.5,False,0.00,80.00
1767950665.45,2026-01-09 14:54:25,2,2,0,1.0%,124,NORMAL,0.0,0.0,0.5,0.5,False,1.59,78.41
1767950667.71,2026-01-09 14:54:27,10,10,0,3.9%,124,NORMAL,0.0,0.0,0.5,0.5,False,7.74,72.26
1767950669.99,2026-01-09 14:54:29,8,10,0,4.9%,124,NORMAL,0.0,0.0,0.5,0.5,False,6.23,73.77
1767950672.20,2026-01-09 14:54:32,9,10,6,5.6%,124,NORMAL,0.0,0.0,0.5,0.5,False,6.99,73.01
1767950674.44,2026-01-09 14:54:34,9,10,9,6.2%,124,NORMAL,0.0,0.0,0.5,0.5,False,6.99,73.01
1767950676.72,2026-01-09 14:54:36,12,12,10,6.9%,124,NORMAL,0.0,0.0,0.5,0.5,False,9.23,70.77
1767950679.14,2026-01-09 14:54:39,11,12,11,7.4%,124,NORMAL,0.0,0.0,0.5,0.5,False,8.49,71.51
1767950681.13,2026-01-09 14:54:41,11,12,13,7.7%,124,NORMAL,0.0,0.0,0.5,0.5,False,8.49,71.51
1767950683.22,2026-01-09 14:54:43,11,12,14,8.0%,124,NORMAL,0.0,0.0,0.5,0.5,False,8.49,71.51
1767950685.79,2026-01-09 14:54:45,11,12,15,8.3%,124,NORMAL,0.0,0.0,0.5,0.5,False,8.49,71.51
1767950688.17,2026-01-09 14:54:48,12,12,16,8.5%,124,NORMAL,0.0,0.0,0.5,0.5,False,9.23,70.77
1767950690.99,2026-01-09 14:54:50,12,12,17,8.8%,124,NORMAL,0.0,0.0,0.5,0.5,False,9.23,70.77
1767950693.71,2026-01-09 14:54:53,10,12,17,8.8%,124,NORMAL,0.0,0.0,0.5,0.5,False,7.74,72.26
1767950696.53,2026-01-09 14:54:56,10,12,17,8.9%,124,NORMAL,0.0,0.0,0.5,0.5,False,7.74,72.26
1767950698.89,2026-01-09 14:54:58,13,13,17,9.1%,124,NORMAL,987.1,0.0,0.5,0.5,False,9.96,70.04
1767950701.30,2026-01-09 14:55:01,15,15,18,9.4%,124,NORMAL,981.8,0.0,0.5,0.5,False,11.42,68.58
1767950703.94,2026-01-09 14:55:03,12,15,20,9.5%,124,NORMAL,1028.6,0.0,0.5,0.5,False,9.23,70.77
1767950706.37,2026-01-09 14:55:06,11,15,21,9.6%,124,NORMAL,1021.6,0.0,0.5,0.5,False,8.49,71.51
1767950708.75,2026-01-09 14:55:08,11,15,21,9.6%,124,NORMAL,969.2,0.0,0.5,0.5,False,8.49,71.51
1767950711.78,2026-01-09 14:55:11,13,15,21,9.8%,124,NORMAL,922.0,0.0,0.5,0.5,False,9.96,70.04
1767950714.58,2026-01-09 14:55:14,9,15,21,9.7%,124,NORMAL,879.1,0.0,0.5,0.5,False,6.99,73.01
1767950717.60,2026-01-09 14:55:17,10,15,22,9.7%,124,NORMAL,880.0,0.0,0.5,0.5,False,7.74,72.26
1767950720.56,2026-01-09 14:55:20,11,15,22,9.8%,124,NORMAL,842.6,0.0,0.5,0.5,False,8.49,71.51
1767950723.33,2026-01-09 14:55:23,12,15,24,9.8%,124,NORMAL,881.6,0.0,0.4,0.4,False,9.23,70.77
1767950726.58,2026-01-09 14:55:26,11,15,24,9.9%,124,NORMAL,847.1,0.0,0.4,0.4,False,8.49,71.51
1767950729.80,2026-01-09 14:55:29,9,15,24,9.8%,124,NORMAL,815.1,0.0,0.4,0.4,False,6.99,73.01
1767950732.60,2026-01-09 14:55:32,9,15,24,9.8%,124,NORMAL,785.5,0.0,0.4,0.4,False,6.99,73.01
1767950735.41,2026-01-09 14:55:35,10,15,24,9.8%,124,NORMAL,757.9,0.0,0.4,0.4,False,7.74,72.26
1767950738.27,2026-01-09 14:55:38,9,15,25,9.7%,124,NORMAL,762.7,0.0,0.4,0.4,False,6.99,73.01
1767950741.15,2026-01-09 14:55:41,9,15,25,10.0%,124,NORMAL,737.7,0.0,0.4,0.4,False,6.99,73.01
1767950744.30,2026-01-09 14:55:44,11,15,25,10.3%,124,NORMAL,714.3,0.0,0.4,0.4,False,8.49,71.51
1767950747.46,2026-01-09 14:55:47,11,15,26,10.4%,124,NORMAL,720.0,0.0,0.4,0.4,False,8.49,71.51
1767950750.54,2026-01-09 14:55:50,10,15,26,10.4%,124,NORMAL,698.5,0.0,0.4,0.4,False,7.74,72.26
1767950753.75,2026-01-09 14:55:53,8,15,26,10.4%,124,NORMAL,678.3,0.0,0.4,0.4,False,6.23,73.77
1767950757.14,2026-01-09 14:55:57,9,15,27,10.4%,124,NORMAL,684.5,0.0,0.4,0.4,False,6.99,73.01
1767950760.53,2026-01-09 14:56:00,10,15,28,10.3%,124,NORMAL,690.4,0.0,0.4,0.4,False,7.74,72.26
1767950763.56,2026-01-09 14:56:03,11,15,29,10.3%,124,NORMAL,696.0,0.0,0.4,0.4,False,8.49,71.51
1767950766.87,2026-01-09 14:56:06,9,15,29,10.3%,124,NORMAL,677.9,0.0,0.4,0.4,False,6.99,73.01
