timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,processing_fps,alert_active,area_used_sqm,area_free_sqm
1767888581.45,2026-01-08 21:39:41,3,6,10,4.1%,18,NORMAL,225.0,0.0,0.4,0.4,False,2.24,41.95
1767888584.04,2026-01-08 21:39:44,3,6,10,4.2%,18,NORMAL,222.2,0.0,0.4,0.4,False,2.24,41.95
1767888586.44,2026-01-08 21:39:46,3,6,10,4.2%,18,NORMAL,219.5,0.0,0.4,0.4,False,2.24,41.95
1767888588.93,2026-01-08 21:39:48,3,6,10,4.3%,18,NORMAL,216.9,0.0,0.4,0.4,False,2.24,41.95
1767888591.46,2026-01-08 21:39:51,2,6,10,4.4%,18,NORMAL,214.3,0.0,0.4,0.4,False,1.53,42.67
1767888594.43,2026-01-08 21:39:54,2,6,10,4.5%,18,NORMAL,211.8,0.0,0.4,0.4,False,1.53,42.67
1767888597.04,2026-01-08 21:39:57,1,6,10,4.4%,18,NORMAL,209.3,0.0,0.4,0.4,False,0.78,43.41
1767888599.55,2026-01-08 21:39:59,1,6,10,4.4%,18,NORMAL,206.9,0.0,0.4,0.4,False,0.78,43.41
1767888602.17,2026-01-08 21:40:02,1,6,10,4.3%,18,NORMAL,204.5,0.0,0.4,0.4,False,0.78,43.41
1767888605.24,2026-01-08 21:40:05,1,6,10,4.3%,18,NORMAL,202.2,0.0,0.4,0.4,False,0.78,43.41
1767888608.12,2026-01-08 21:40:08,1,6,10,4.2%,18,NORMAL,200.0,0.0,0.4,0.4,False,0.78,43.41
1767888610.90,2026-01-08 21:40:10,1,6,10,4.2%,18,NORMAL,197.8,0.0,0.4,0.4,False,0.78,43.41
1767888613.33,2026-01-08 21:40:13,1,6,10,4.1%,18,NORMAL,195.7,0.0,0.4,0.4,False,0.78,43.41
1767888615.84,2026-01-08 21:40:15,1,6,10,4.1%,18,NORMAL,193.5,0.0,0.4,0.4,False,0.78,43.41
1767888618.26,2026-01-08 21:40:18,1,6,10,4.0%,18,NORMAL,191.5,0.0,0.4,0.4,False,0.78,43.41
1767888621.09,2026-01-08 21:40:21,1,6,10,4.0%,18,NORMAL,189.5,0.0,0.4,0.4,False,0.78,43.41
1767888624.10,2026-01-08 21:40:24,1,6,10,3.8%,18,NORMAL,187.5,0.0,0.4,0.4,False,0.78,43.41
1767888627.02,2026-01-08 21:40:27,1,6,10,3.7%,18,NORMAL,185.6,0.0,0.4,0.4,False,0.78,43.41
1767888630.01,2026-01-08 21:40:30,2,6,10,3.7%,18,NORMAL,183.7,0.0,0.4,0.4,False,1.53,42.67
1767888633.12,2026-01-08 21:40:33,2,6,10,3.6%,18,NORMAL,181.8,0.0,0.4,0.4,False,1.53,42.67
1767888635.96,2026-01-08 21:40:35,2,6,10,3.6%,18,NORMAL,180.0,0.0,0.4,0.4,False,1.53,42.67
1767888638.75,2026-01-08 21:40:38,4,6,10,3.6%,18,NORMAL,178.2,0.0,0.4,0.4,False,2.92,41.28
1767888641.55,2026-01-08 21:40:41,4,6,10,3.6%,18,NORMAL,176.5,0.0,0.4,0.4,False,2.92,41.28
1767888644.25,2026-01-08 21:40:44,3,6,11,3.6%,18,NORMAL,192.2,0.0,0.4,0.4,False,2.24,41.95
1767888647.05,2026-01-08 21:40:47,3,6,11,3.5%,18,NORMAL,190.4,0.0,0.4,0.4,False,2.24,41.95
1767888649.95,2026-01-08 21:40:49,3,6,11,3.5%,18,NORMAL,188.6,0.0,0.4,0.4,False,2.24,41.95
1767888652.79,2026-01-08 21:40:52,3,6,11,3.6%,18,NORMAL,186.8,0.0,0.4,0.4,False,2.24,41.95
1767888655.36,2026-01-08 21:40:55,3,6,11,3.6%,18,NORMAL,185.0,0.0,0.4,0.4,False,2.24,41.95
1767888657.86,2026-01-08 21:40:57,4,6,11,3.6%,18,NORMAL,183.3,0.0,0.4,0.4,False,2.92,41.28
1767888660.49,2026-01-08 21:41:00,5,6,11,3.7%,18,NORMAL,181.7,0.0,0.4,0.4,False,3.56,40.64
1767888662.98,2026-01-08 21:41:02,5,6,11,3.8%,18,NORMAL,180.0,0.0,0.4,0.4,False,3.56,40.64
1767888665.47,2026-01-08 21:41:05,5,6,11,3.9%,18,NORMAL,178.4,0.0,0.4,0.4,False,3.56,40.64
1767888668.05,2026-01-08 21:41:08,5,6,11,4.0%,18,NORMAL,176.8,0.0,0.4,0.4,False,3.56,40.64
1767888670.57,2026-01-08 21:41:10,5,6,11,4.1%,18,NORMAL,175.2,0.0,0.4,0.4,False,3.56,40.64
1767888673.29,2026-01-08 21:41:13,5,6,11,4.3%,18,NORMAL,173.7,0.0,0.4,0.4,False,3.56,40.64
1767888675.91,2026-01-08 21:41:15,5,6,12,4.4%,18,NORMAL,187.8,0.0,0.4,0.4,False,3.56,40.64
1767888678.45,2026-01-08 21:41:18,4,6,12,4.6%,18,NORMAL,186.2,0.0,0.4,0.4,False,2.92,41.28
1767888681.22,2026-01-08 21:41:21,4,6,12,4.8%,18,NORMAL,184.6,0.0,0.4,0.4,False,2.92,41.28
1767888683.84,2026-01-08 21:41:23,4,6,12,4.9%,18,NORMAL,183.1,0.0,0.4,0.4,False,2.92,41.28
1767888686.70,2026-01-08 21:41:26,4,6,12,5.1%,18,NORMAL,181.5,0.0,0.4,0.4,False,2.92,41.28
1767888689.35,2026-01-08 21:41:29,4,6,12,5.2%,18,NORMAL,180.0,0.0,0.4,0.4,False,2.92,41.28
1767888691.99,2026-01-08 21:41:31,4,6,12,5.4%,18,NORMAL,178.5,0.0,0.4,0.4,False,2.92,41.28
1767888694.48,2026-01-08 21:41:34,5,6,12,5.6%,18,NORMAL,177.0,0.0,0.4,0.4,False,3.56,40.64
1767888697.11,2026-01-08 21:41:37,3,6,12,5.7%,18,NORMAL,175.6,0.0,0.4,0.4,False,2.24,41.95
1767888699.70,2026-01-08 21:41:39,4,6,12,5.9%,18,NORMAL,174.2,0.0,0.4,0.4,False,2.92,41.28
1767888702.47,2026-01-08 21:41:42,6,6,12,6.1%,18,NORMAL,172.8,0.0,0.4,0.4,False,4.16,40.03
1767888705.01,2026-01-08 21:41:45,5,6,13,6.3%,18,NORMAL,185.7,0.0,0.4,0.4,False,3.56,40.64
1767888707.57,2026-01-08 21:41:47,5,6,13,6.6%,18,NORMAL,184.3,0.0,0.4,0.4,False,3.56,40.64
1767888710.44,2026-01-08 21:41:50,5,6,13,6.7%,18,NORMAL,182.8,0.0,0.4,0.4,False,3.56,40.64
1767888713.33,2026-01-08 21:41:53,5,6,13,6.9%,18,NORMAL,181.4,0.0,0.4,0.4,False,3.56,40.64
1767888715.93,2026-01-08 21:41:55,6,6,13,7.1%,18,NORMAL,180.0,0.0,0.4,0.4,False,4.16,40.03
1767888718.68,2026-01-08 21:41:58,6,6,13,7.2%,18,NORMAL,178.6,0.0,0.4,0.4,False,4.16,40.03
1767888721.33,2026-01-08 21:42:01,6,6,13,7.2%,18,NORMAL,177.3,0.0,0.4,0.4,False,4.16,40.03
1767888723.97,2026-01-08 21:42:03,5,6,14,7.3%,18,NORMAL,189.5,0.0,0.4,0.4,False,3.56,40.64
1767888726.61,2026-01-08 21:42:06,5,6,14,7.4%,18,NORMAL,188.1,0.0,0.4,0.4,False,3.56,40.64
1767888729.22,2026-01-08 21:42:09,4,6,14,7.5%,18,NORMAL,186.7,0.0,0.4,0.4,False,2.92,41.28
1767888731.93,2026-01-08 21:42:11,5,6,14,7.6%,18,NORMAL,185.3,0.0,0.4,0.4,False,3.56,40.64
1767888734.58,2026-01-08 21:42:14,6,6,14,7.7%,18,NORMAL,183.9,0.0,0.4,0.4,False,4.16,40.03
1767888737.80,2026-01-08 21:42:17,5,6,15,7.8%,18,NORMAL,195.7,0.0,0.4,0.4,False,3.56,40.64
1767888740.84,2026-01-08 21:42:20,5,6,16,7.8%,18,NORMAL,207.2,0.0,0.4,0.4,False,3.56,40.64
1767888743.56,2026-01-08 21:42:23,6,6,16,7.8%,18,NORMAL,205.7,0.0,0.4,0.4,False,4.16,40.03
1767888746.21,2026-01-08 21:42:26,6,6,16,7.9%,18,NORMAL,204.3,0.0,0.4,0.4,False,4.16,40.03
1767888748.84,2026-01-08 21:42:28,5,6,17,7.9%,18,NORMAL,215.5,0.0,0.4,0.4,False,3.56,40.64
1767888751.59,2026-01-08 21:42:31,6,6,17,7.9%,18,NORMAL,214.0,0.0,0.4,0.4,False,4.16,40.03
1767888754.65,2026-01-08 21:42:34,6,6,17,8.0%,18,NORMAL,212.5,0.0,0.4,0.4,False,4.16,40.03
1767888757.56,2026-01-08 21:42:37,5,6,17,8.0%,18,NORMAL,211.0,0.0,0.4,0.4,False,3.56,40.64
1767888760.11,2026-01-08 21:42:40,5,6,17,8.0%,18,NORMAL,209.6,0.0,0.4,0.4,False,3.56,40.64
1767888762.77,2026-01-08 21:42:42,5,6,17,8.1%,18,NORMAL,208.2,0.0,0.4,0.4,False,3.56,40.64
1767888765.32,2026-01-08 21:42:45,6,6,17,8.2%,18,NORMAL,206.8,0.0,0.4,0.4,False,4.16,40.03
1767888768.12,2026-01-08 21:42:48,6,6,17,8.3%,18,NORMAL,205.4,0.0,0.4,0.4,False,4.16,40.03
1767888770.98,2026-01-08 21:42:50,6,6,17,8.3%,18,NORMAL,204.0,0.0,0.4,0.4,False,4.16,40.03
1767888773.73,2026-01-08 21:42:53,6,6,17,8.4%,18,NORMAL,202.6,0.0,0.4,0.4,False,4.16,40.03
1767888777.11,2026-01-08 21:42:57,6,6,17,8.5%,18,NORMAL,201.3,0.0,0.4,0.4,False,4.16,40.03
1767888779.69,2026-01-08 21:42:59,6,6,17,8.6%,18,NORMAL,200.0,0.0,0.4,0.4,False,4.16,40.03
1767888782.45,2026-01-08 21:43:02,6,6,17,8.7%,18,NORMAL,198.7,0.0,0.4,0.4,False,4.16,40.03
1767888785.30,2026-01-08 21:43:05,6,6,17,8.7%,18,NORMAL,197.4,0.0,0.4,0.4,False,4.16,40.03
1767888788.00,2026-01-08 21:43:07,6,6,17,8.8%,18,NORMAL,196.2,0.0,0.4,0.4,False,4.16,40.03
1767888790.67,2026-01-08 21:43:10,5,6,17,8.8%,18,NORMAL,194.9,0.0,0.4,0.4,False,3.56,40.64
1767888793.37,2026-01-08 21:43:13,5,6,17,8.8%,18,NORMAL,193.7,0.0,0.4,0.4,False,3.56,40.64
1767888796.01,2026-01-08 21:43:16,5,6,17,8.8%,18,NORMAL,192.5,0.0,0.4,0.4,False,3.56,40.64
1767888799.03,2026-01-08 21:43:19,5,6,17,8.7%,18,NORMAL,191.2,0.0,0.4,0.4,False,3.56,40.64
1767888801.58,2026-01-08 21:43:21,6,6,17,8.7%,18,NORMAL,190.1,0.0,0.4,0.4,False,4.16,40.03
1767888804.23,2026-01-08 21:43:24,6,6,17,8.7%,18,NORMAL,188.9,0.0,0.4,0.4,False,4.16,40.03
1767888806.88,2026-01-08 21:43:26,8,8,17,8.9%,18,NORMAL,187.7,0.0,0.4,0.4,False,5.26,38.93
1767888809.63,2026-01-08 21:43:29,8,8,17,9.0%,18,NORMAL,186.6,0.0,0.4,0.4,False,5.26,38.93
1767888812.46,2026-01-08 21:43:32,7,8,17,9.1%,18,NORMAL,185.5,0.0,0.4,0.4,False,4.73,39.47
1767888815.27,2026-01-08 21:43:35,7,8,17,9.2%,18,NORMAL,184.3,0.0,0.4,0.4,False,4.73,39.47
1767888818.40,2026-01-08 21:43:38,7,8,18,9.3%,18,NORMAL,194.0,0.0,0.4,0.4,False,4.73,39.47
1767888821.66,2026-01-08 21:43:41,7,8,18,9.3%,18,NORMAL,192.9,0.0,0.4,0.4,False,4.73,39.47
1767888824.84,2026-01-08 21:43:44,7,8,18,9.4%,18,NORMAL,191.7,0.0,0.4,0.4,False,4.73,39.47
1767888827.54,2026-01-08 21:43:47,6,8,18,9.4%,18,NORMAL,190.6,0.0,0.4,0.4,False,4.16,40.03
1767888830.13,2026-01-08 21:43:50,7,8,19,9.5%,18,NORMAL,200.0,0.0,0.4,0.4,False,4.73,39.47
1767888832.85,2026-01-08 21:43:52,7,8,20,9.6%,18,NORMAL,209.3,0.0,0.4,0.4,False,4.73,39.47
1767888835.48,2026-01-08 21:43:55,8,8,20,9.6%,18,NORMAL,208.1,0.0,0.4,0.4,False,5.26,38.93
1767888838.18,2026-01-08 21:43:58,9,9,21,9.8%,18,NORMAL,217.2,0.0,0.4,0.4,False,5.76,38.43
1767888840.79,2026-01-08 21:44:00,9,9,21,9.9%,18,NORMAL,216.0,0.0,0.4,0.4,False,5.76,38.43
1767888843.48,2026-01-08 21:44:03,7,9,21,10.0%,18,NORMAL,214.8,0.0,0.4,0.4,False,4.73,39.47
1767888846.12,2026-01-08 21:44:06,7,9,21,10.1%,18,NORMAL,213.6,0.0,0.4,0.4,False,4.73,39.47
1767888848.83,2026-01-08 21:44:08,8,9,21,10.2%,18,NORMAL,212.4,0.0,0.4,0.4,False,5.26,38.93
1767888851.66,2026-01-08 21:44:11,7,9,21,10.2%,18,NORMAL,211.2,0.0,0.4,0.4,False,4.73,39.47
1767888854.65,2026-01-08 21:44:14,8,9,22,10.3%,18,NORMAL,220.0,0.0,0.4,0.4,False,5.26,38.93
1767888857.64,2026-01-08 21:44:17,8,9,22,10.4%,18,NORMAL,218.8,0.0,0.4,0.4,False,5.26,38.93
1767888860.76,2026-01-08 21:44:20,8,9,22,10.5%,18,NORMAL,217.6,0.0,0.4,0.4,False,5.26,38.93
1767888863.83,2026-01-08 21:44:23,8,9,22,10.6%,18,NORMAL,216.4,0.0,0.4,0.4,False,5.26,38.93
1767888866.64,2026-01-08 21:44:26,8,9,22,10.6%,18,NORMAL,215.2,0.0,0.4,0.4,False,5.26,38.93
1767888869.62,2026-01-08 21:44:29,7,9,22,10.7%,18,NORMAL,214.1,0.0,0.4,0.4,False,4.73,39.47
1767888872.50,2026-01-08 21:44:32,7,9,22,10.7%,18,NORMAL,212.9,0.0,0.4,0.4,False,4.73,39.47
1767888875.71,2026-01-08 21:44:35,7,9,22,10.8%,18,NORMAL,211.8,0.0,0.4,0.4,False,4.73,39.47
1767888878.96,2026-01-08 21:44:38,7,9,22,10.9%,18,NORMAL,210.6,0.0,0.4,0.4,False,4.73,39.47
1767888882.03,2026-01-08 21:44:42,6,9,22,11.0%,18,NORMAL,209.5,0.0,0.4,0.4,False,4.16,40.03
1767888885.25,2026-01-08 21:44:45,8,9,22,11.1%,18,NORMAL,208.4,0.0,0.4,0.4,False,5.26,38.93
1767888888.46,2026-01-08 21:44:48,8,9,22,11.2%,18,NORMAL,207.3,0.0,0.4,0.4,False,5.26,38.93
1767888891.62,2026-01-08 21:44:51,8,9,22,11.3%,18,NORMAL,206.2,0.0,0.4,0.4,False,5.26,38.93
1767888894.41,2026-01-08 21:44:54,9,9,22,11.3%,18,NORMAL,205.2,0.0,0.4,0.4,False,5.76,38.43
1767888896.94,2026-01-08 21:44:56,8,9,22,11.3%,18,NORMAL,204.1,0.0,0.4,0.4,False,5.26,38.93
1767888899.64,2026-01-08 21:44:59,8,9,22,11.3%,18,NORMAL,203.1,0.0,0.4,0.4,False,5.26,38.93
1767888902.24,2026-01-08 21:45:02,8,9,22,11.4%,18,NORMAL,202.0,0.0,0.4,0.4,False,5.26,38.93
1767888904.95,2026-01-08 21:45:04,7,9,22,11.4%,18,NORMAL,201.0,0.0,0.4,0.4,False,4.73,39.47
1767888907.74,2026-01-08 21:45:07,7,9,22,11.4%,18,NORMAL,200.0,0.0,0.4,0.4,False,4.73,39.47
1767888910.99,2026-01-08 21:45:10,6,9,22,11.3%,18,NORMAL,199.0,0.0,0.4,0.4,False,4.16,40.03
1767888913.51,2026-01-08 21:45:13,6,9,22,11.3%,18,NORMAL,198.0,0.0,0.4,0.4,False,4.16,40.03
1767888916.33,2026-01-08 21:45:16,5,9,22,11.2%,18,NORMAL,197.0,0.0,0.4,0.4,False,3.56,40.64
1767888919.15,2026-01-08 21:45:19,4,9,23,11.1%,18,NORMAL,205.0,0.0,0.4,0.4,False,2.92,41.28
1767888921.81,2026-01-08 21:45:21,3,9,23,10.9%,18,NORMAL,203.9,0.0,0.4,0.4,False,2.24,41.95
1767888924.54,2026-01-08 21:45:24,3,9,23,10.6%,18,NORMAL,202.9,0.0,0.4,0.4,False,2.24,41.95
1767888927.26,2026-01-08 21:45:27,3,9,23,10.3%,18,NORMAL,202.0,0.0,0.4,0.4,False,2.24,41.95
1767888930.15,2026-01-08 21:45:30,3,9,23,10.2%,18,NORMAL,201.0,0.0,0.4,0.4,False,2.24,41.95
1767888932.79,2026-01-08 21:45:32,3,9,23,10.0%,18,NORMAL,200.0,0.0,0.4,0.4,False,2.24,41.95
1767888935.45,2026-01-08 21:45:35,4,9,23,9.8%,18,NORMAL,199.0,0.0,0.4,0.4,False,2.92,41.28
1767888938.04,2026-01-08 21:45:38,3,9,23,9.6%,18,NORMAL,198.1,0.0,0.4,0.4,False,2.24,41.95
1767888940.77,2026-01-08 21:45:40,3,9,23,9.4%,18,NORMAL,197.1,0.0,0.4,0.4,False,2.24,41.95
1767888943.77,2026-01-08 21:45:43,3,9,23,9.1%,18,NORMAL,196.2,0.0,0.4,0.4,False,2.24,41.95
1767888946.44,2026-01-08 21:45:46,3,9,23,8.9%,18,NORMAL,195.3,0.0,0.4,0.4,False,2.24,41.95
