timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,alert_active
1767639730.79,2026-01-06 00:32:10,0,0,0,0.0%,28,NORMAL,0.0,0.0,1.4,False
1767639734.01,2026-01-06 00:32:14,11,11,11,19.6%,28,NORMAL,0.0,0.0,1.9,False
1767639735.04,2026-01-06 00:32:15,7,11,12,21.4%,28,NORMAL,0.0,0.0,5.2,False
1767639736.11,2026-01-06 00:32:16,12,12,18,26.8%,28,NORMAL,0.0,0.0,7.0,False
1767639737.13,2026-01-06 00:32:17,16,16,21,32.9%,28,NORMAL,0.0,0.0,7.9,False
1767639738.22,2026-01-06 00:32:18,10,16,24,33.3%,28,NORMAL,1200.0,0.0,9.3,False
1767639739.41,2026-01-06 00:32:19,10,16,26,33.7%,28,NORMAL,1017.4,0.0,10.5,False
1767639740.55,2026-01-06 00:32:20,9,16,27,33.5%,28,NORMAL,867.9,0.0,11.3,False
1767639741.72,2026-01-06 00:32:21,10,16,28,33.7%,28,NORMAL,763.6,0.0,11.8,False
1767639742.84,2026-01-06 00:32:22,9,16,31,33.6%,28,NORMAL,734.2,0.0,12.2,False
1767639744.02,2026-01-06 00:32:24,12,16,33,34.4%,28,NORMAL,690.7,0.0,12.6,False
1767639745.16,2026-01-06 00:32:25,10,16,36,34.5%,28,NORMAL,675.0,0.0,13.4,False
1767639746.21,2026-01-06 00:32:26,13,16,41,35.4%,28,NORMAL,702.9,0.0,14.1,False
1767639747.25,2026-01-06 00:32:27,14,16,43,36.5%,28,NORMAL,685.0,0.0,14.5,False
1767639748.26,2026-01-06 00:32:28,13,16,44,37.1%,28,NORMAL,654.5,0.0,14.8,False
1767639749.30,2026-01-06 00:32:29,12,16,47,37.5%,28,NORMAL,650.8,0.0,14.8,False
1767639750.33,2026-01-06 00:32:30,12,16,47,37.8%,28,NORMAL,613.0,0.0,14.7,False
1767639751.36,2026-01-06 00:32:31,12,16,48,38.1%,28,NORMAL,591.8,0.0,14.7,False
1767639752.37,2026-01-06 00:32:32,9,16,49,37.8%,28,NORMAL,569.0,0.0,14.6,False
1767639753.38,2026-01-06 00:32:33,11,16,49,37.9%,28,NORMAL,541.1,0.0,14.6,False
1767639754.40,2026-01-06 00:32:34,11,16,51,37.9%,28,NORMAL,536.8,0.0,14.5,False
1767639755.57,2026-01-06 00:32:35,10,16,51,37.8%,28,NORMAL,507.2,0.0,14.5,False
1767639756.69,2026-01-06 00:32:36,11,16,51,37.9%,28,NORMAL,480.6,0.0,14.4,False
1767639757.86,2026-01-06 00:32:37,11,16,51,37.9%,28,NORMAL,456.7,0.0,14.4,False
1767639758.98,2026-01-06 00:32:38,10,16,53,37.9%,28,NORMAL,452.1,0.0,14.5,False
1767639760.04,2026-01-06 00:32:40,10,16,54,37.8%,28,NORMAL,439.8,0.0,14.5,False
1767639761.13,2026-01-06 00:32:41,11,16,55,37.8%,28,NORMAL,428.6,0.0,14.5,False
1767639762.23,2026-01-06 00:32:42,10,16,56,37.8%,28,NORMAL,418.3,0.0,14.5,False
1767639763.29,2026-01-06 00:32:43,9,16,56,37.6%,28,NORMAL,401.6,0.0,14.5,False
1767639764.36,2026-01-06 00:32:44,9,16,56,37.4%,28,NORMAL,386.2,0.0,14.5,False
1767639765.52,2026-01-06 00:32:45,10,16,58,38.6%,28,NORMAL,385.2,0.0,14.5,False
1767639766.69,2026-01-06 00:32:46,9,16,59,38.3%,28,NORMAL,377.9,0.0,14.5,False
1767639767.73,2026-01-06 00:32:47,11,16,61,38.8%,28,NORMAL,378.6,0.0,14.4,False
1767639768.81,2026-01-06 00:32:48,16,16,64,39.3%,28,NORMAL,387.9,0.0,14.4,False
1767639769.89,2026-01-06 00:32:49,16,19,67,39.3%,28,NORMAL,396.7,0.0,14.3,False
1767639771.08,2026-01-06 00:32:51,16,19,67,40.0%,28,NORMAL,387.8,0.0,14.2,False
1767639772.11,2026-01-06 00:32:52,15,19,67,40.6%,28,NORMAL,378.1,0.0,14.2,False
1767639773.25,2026-01-06 00:32:53,16,19,67,41.4%,28,NORMAL,369.9,0.0,14.1,False
1767639774.27,2026-01-06 00:32:54,15,19,67,42.0%,28,NORMAL,361.1,0.0,14.1,False
1767639775.39,2026-01-06 00:32:55,19,19,70,43.2%,28,NORMAL,369.5,0.0,14.0,False
1767639776.42,2026-01-06 00:32:56,19,19,71,44.0%,28,NORMAL,367.2,0.0,14.0,False
1767639777.55,2026-01-06 00:32:57,16,19,72,44.8%,28,NORMAL,364.0,0.0,13.9,False
1767639778.65,2026-01-06 00:32:58,15,19,74,45.0%,28,NORMAL,364.9,0.0,13.9,False
1767639779.74,2026-01-06 00:32:59,14,19,74,45.0%,28,NORMAL,357.1,0.0,13.8,False
1767639780.88,2026-01-06 00:33:00,15,19,75,45.2%,28,NORMAL,354.3,0.0,13.8,False
1767639781.99,2026-01-06 00:33:01,15,19,76,45.6%,28,NORMAL,350.8,0.0,13.7,False
1767639783.09,2026-01-06 00:33:03,16,19,77,46.1%,28,NORMAL,349.1,0.0,13.7,False
1767639784.14,2026-01-06 00:33:04,17,19,78,46.7%,28,NORMAL,346.7,0.0,13.7,False
1767639785.18,2026-01-06 00:33:05,15,19,78,47.4%,28,NORMAL,341.6,0.0,13.7,False
1767639786.23,2026-01-06 00:33:06,14,19,80,47.7%,28,NORMAL,343.7,0.0,13.7,False
1767639787.32,2026-01-06 00:33:07,14,19,82,48.1%,28,NORMAL,346.5,0.0,13.7,False
1767639788.41,2026-01-06 00:33:08,18,19,85,49.0%,28,NORMAL,353.3,0.0,13.6,False
1767639789.49,2026-01-06 00:33:09,19,19,86,50.0%,28,NORMAL,351.8,0.0,13.6,False
1767639790.80,2026-01-06 00:33:10,19,19,88,51.0%,28,HIGH,355.2,0.0,13.5,False
1767639791.82,2026-01-06 00:33:11,16,19,89,51.7%,28,HIGH,354.4,0.0,13.5,False
1767639792.92,2026-01-06 00:33:12,15,19,90,52.3%,28,HIGH,352.9,0.0,13.4,False
1767639794.21,2026-01-06 00:33:14,16,19,93,52.9%,28,HIGH,359.2,0.0,13.4,False
1767639795.26,2026-01-06 00:33:15,16,19,93,53.6%,28,HIGH,353.9,0.0,13.3,False
1767639796.29,2026-01-06 00:33:16,17,19,94,54.5%,28,HIGH,353.2,0.0,13.2,False
1767639797.30,2026-01-06 00:33:17,18,20,96,55.6%,28,HIGH,357.0,0.0,13.2,False
1767639798.31,2026-01-06 00:33:18,17,20,97,56.4%,28,HIGH,356.3,0.0,13.1,False
1767639799.63,2026-01-06 00:33:19,18,20,97,57.5%,28,HIGH,352.0,0.0,13.1,False
1767639800.70,2026-01-06 00:33:20,13,20,99,57.7%,28,HIGH,354.3,0.0,13.0,False
1767639801.74,2026-01-06 00:33:21,17,20,102,57.9%,28,HIGH,360.7,0.0,12.9,False
1767639802.80,2026-01-06 00:33:22,20,20,104,58.3%,28,HIGH,363.5,0.0,12.9,False
1767639804.23,2026-01-06 00:33:24,18,20,105,58.6%,28,HIGH,362.8,0.0,12.9,False
1767639805.25,2026-01-06 00:33:25,16,20,105,58.7%,28,HIGH,358.6,0.0,12.8,False
1767639806.33,2026-01-06 00:33:26,13,20,106,58.3%,28,HIGH,357.3,0.0,12.7,False
1767639807.61,2026-01-06 00:33:27,16,20,107,58.5%,28,HIGH,356.0,0.0,12.7,False
1767639808.70,2026-01-06 00:33:28,14,20,108,57.9%,28,HIGH,354.7,0.0,12.6,False
1767639809.71,2026-01-06 00:33:29,14,20,110,57.3%,28,HIGH,357.4,0.0,12.6,False
1767639810.71,2026-01-06 00:33:30,13,20,111,56.9%,28,HIGH,356.8,0.0,12.6,False
1767639812.09,2026-01-06 00:33:32,17,20,114,57.1%,28,HIGH,362.5,0.0,12.5,False
1767639813.12,2026-01-06 00:33:33,15,20,114,57.3%,28,HIGH,358.7,0.0,12.5,False
1767639814.12,2026-01-06 00:33:34,15,20,114,57.3%,28,HIGH,355.0,0.0,12.4,False
1767639815.19,2026-01-06 00:33:35,15,20,115,57.3%,28,HIGH,353.8,0.0,12.4,False
1767639816.38,2026-01-06 00:33:36,14,20,116,57.0%,28,HIGH,353.3,0.0,12.3,False
1767639817.39,2026-01-06 00:33:37,14,20,118,56.7%,28,HIGH,355.8,0.0,12.3,False
1767639818.42,2026-01-06 00:33:38,13,20,119,56.4%,28,HIGH,354.6,0.0,12.3,False
1767639819.53,2026-01-06 00:33:39,14,20,119,56.4%,28,HIGH,350.6,0.0,12.2,False
1767639820.55,2026-01-06 00:33:40,14,20,123,56.4%,28,HIGH,358.3,0.0,12.2,False
1767639821.61,2026-01-06 00:33:41,18,20,125,56.4%,28,HIGH,360.0,0.0,12.2,False
1767639822.73,2026-01-06 00:33:42,16,20,126,56.1%,28,HIGH,359.4,0.0,12.3,False
1767639823.77,2026-01-06 00:33:43,16,20,126,55.7%,28,HIGH,355.5,0.0,12.3,False
1767639824.87,2026-01-06 00:33:44,13,20,126,55.4%,28,HIGH,351.6,0.0,12.3,False
1767639826.21,2026-01-06 00:33:46,12,20,128,55.0%,28,HIGH,353.9,0.0,12.3,False
1767639827.36,2026-01-06 00:33:47,12,20,128,54.5%,28,HIGH,351.2,0.0,12.3,False
1767639828.37,2026-01-06 00:33:48,13,20,129,54.2%,28,HIGH,351.3,0.0,12.2,False
1767639829.37,2026-01-06 00:33:49,11,20,131,53.5%,28,HIGH,353.5,0.0,12.0,False
1767639830.46,2026-01-06 00:33:50,11,20,132,52.6%,28,HIGH,353.6,0.0,11.9,False
1767639831.59,2026-01-06 00:33:51,13,20,133,52.1%,28,HIGH,353.6,0.0,11.8,False
1767639832.68,2026-01-06 00:33:52,9,20,133,51.1%,28,HIGH,351.0,0.0,11.6,False
1767639833.70,2026-01-06 00:33:53,10,20,134,50.7%,28,HIGH,350.6,0.0,11.4,False
1767639834.75,2026-01-06 00:33:54,12,20,136,50.1%,28,HIGH,352.7,0.0,11.3,False
