timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,alert_active
1767694175.74,2026-01-06 15:39:35,7,8,8,12.0%,70,NORMAL,0.0,0.0,18.6,False
1767694176.75,2026-01-06 15:39:36,11,11,15,15.2%,70,NORMAL,0.0,0.0,19.1,False
1767694177.76,2026-01-06 15:39:37,12,12,18,16.8%,70,NORMAL,0.0,0.0,19.5,False
1767694178.77,2026-01-06 15:39:38,10,14,23,16.8%,70,NORMAL,1118.9,0.0,19.9,False
1767694179.83,2026-01-06 15:39:39,8,14,24,16.2%,70,NORMAL,900.0,0.0,20.0,False
1767694180.86,2026-01-06 15:39:40,11,14,28,16.5%,70,NORMAL,840.0,0.0,20.0,False
1767694181.99,2026-01-06 15:39:41,13,14,29,17.2%,70,NORMAL,735.2,0.0,20.0,False
1767694183.00,2026-01-06 15:39:43,12,14,32,17.6%,70,NORMAL,711.1,0.0,20.1,False
1767694184.09,2026-01-06 15:39:44,12,14,35,17.8%,70,NORMAL,677.4,0.0,20.2,False
1767694185.09,2026-01-06 15:39:45,12,14,40,18.0%,70,NORMAL,699.0,0.0,20.3,False
1767694186.15,2026-01-06 15:39:46,12,14,42,18.2%,70,NORMAL,669.0,0.0,20.3,False
1767694187.23,2026-01-06 15:39:47,12,14,44,18.4%,70,NORMAL,643.9,0.0,20.1,False
1767694188.32,2026-01-06 15:39:48,10,14,44,18.2%,70,NORMAL,595.5,0.0,19.9,False
1767694189.38,2026-01-06 15:39:49,9,14,44,18.0%,70,NORMAL,553.8,0.0,19.6,False
1767694190.41,2026-01-06 15:39:50,10,14,45,17.9%,70,NORMAL,532.9,0.0,19.4,False
1767694191.47,2026-01-06 15:39:51,10,14,46,17.9%,70,NORMAL,511.1,0.0,19.0,False
1767694192.50,2026-01-06 15:39:52,11,14,47,17.9%,70,NORMAL,494.7,0.0,18.7,False
1767694193.53,2026-01-06 15:39:53,8,14,47,17.7%,70,NORMAL,467.4,0.0,18.3,False
1767694194.55,2026-01-06 15:39:54,10,14,48,17.6%,70,NORMAL,452.4,0.0,18.0,False
1767694195.56,2026-01-06 15:39:55,9,14,48,17.5%,70,NORMAL,429.9,0.0,17.7,False
1767694196.64,2026-01-06 15:39:56,10,14,49,17.5%,70,NORMAL,416.0,0.0,17.5,False
1767694197.65,2026-01-06 15:39:57,9,14,50,17.4%,70,NORMAL,405.4,0.0,17.4,False
1767694198.67,2026-01-06 15:39:58,8,14,51,17.2%,70,NORMAL,395.7,0.0,17.4,False
1767694199.72,2026-01-06 15:39:59,8,14,51,17.1%,70,NORMAL,377.8,0.0,17.4,False
1767694200.72,2026-01-06 15:40:00,8,14,51,16.9%,70,NORMAL,362.8,0.0,17.4,False
1767694201.77,2026-01-06 15:40:01,10,14,52,16.9%,70,NORMAL,354.5,0.0,17.3,False
1767694202.80,2026-01-06 15:40:02,11,14,53,17.0%,70,NORMAL,350.7,0.0,17.3,False
1767694203.87,2026-01-06 15:40:03,9,14,53,16.9%,70,NORMAL,339.5,0.0,17.3,False
