timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,alert_active
1767699146.91,2026-01-06 17:02:26,3,3,3,2.4%,152,NORMAL,0.0,0.0,3.0,False
1767699148.10,2026-01-06 17:02:28,23,23,23,10.1%,152,NORMAL,0.0,0.0,2.9,False
1767699149.68,2026-01-06 17:02:29,25,25,27,13.1%,152,NORMAL,0.0,0.0,3.1,False
1767699150.77,2026-01-06 17:02:30,29,29,31,15.3%,152,NORMAL,0.0,0.0,3.2,False
1767699152.84,2026-01-06 17:02:32,27,29,32,16.4%,152,NORMAL,0.0,0.0,3.3,False
1767699154.68,2026-01-06 17:02:34,24,29,33,16.7%,152,NORMAL,0.0,0.0,3.3,False
1767699156.39,2026-01-06 17:02:36,25,29,34,17.1%,152,NORMAL,0.0,0.0,3.2,False
1767699157.59,2026-01-06 17:02:37,25,29,38,17.4%,152,NORMAL,0.0,0.0,3.3,False
1767699158.68,2026-01-06 17:02:38,27,29,40,17.7%,152,NORMAL,0.0,0.0,3.3,False
1767699159.69,2026-01-06 17:02:39,28,29,42,18.1%,152,NORMAL,0.0,0.0,3.4,False
1767699161.64,2026-01-06 17:02:41,27,29,43,18.3%,152,NORMAL,0.0,0.0,3.4,False
1767699163.31,2026-01-06 17:02:43,26,29,43,18.4%,152,NORMAL,2580.0,0.0,3.4,False
1767699164.67,2026-01-06 17:02:44,26,29,43,18.6%,152,NORMAL,2496.8,0.0,3.4,False
1767699165.87,2026-01-06 17:02:45,26,29,44,18.6%,152,NORMAL,2262.9,0.0,3.5,False
1767699167.75,2026-01-06 17:02:47,28,29,44,18.8%,152,NORMAL,2200.0,0.0,3.5,False
1767699168.99,2026-01-06 17:02:48,23,29,47,18.8%,152,NORMAL,2115.0,0.0,3.5,False
1767699170.24,2026-01-06 17:02:50,25,29,49,18.8%,152,NORMAL,2151.2,0.0,3.5,False
1767699171.53,2026-01-06 17:02:51,28,29,51,18.9%,152,NORMAL,2040.0,0.0,3.6,False
1767699172.98,2026-01-06 17:02:52,30,30,52,19.1%,152,NORMAL,2034.8,0.0,3.6,False
1767699174.18,2026-01-06 17:02:54,31,31,53,19.3%,152,NORMAL,1987.5,0.0,3.6,False
1767699176.41,2026-01-06 17:02:56,29,31,53,19.5%,152,NORMAL,1870.6,0.0,3.7,False
1767699178.25,2026-01-06 17:02:58,27,31,54,19.5%,152,NORMAL,1834.0,0.0,3.6,False
1767699180.21,2026-01-06 17:03:00,27,31,55,19.6%,152,NORMAL,1767.9,0.0,3.6,False
1767699181.88,2026-01-06 17:03:01,26,31,55,19.6%,152,NORMAL,1650.0,0.0,3.6,False
1767699183.21,2026-01-06 17:03:03,27,31,55,19.6%,152,NORMAL,1623.0,0.0,3.6,False
1767699184.52,2026-01-06 17:03:04,29,31,55,19.7%,152,NORMAL,1571.4,0.0,3.6,False
1767699186.77,2026-01-06 17:03:06,28,31,57,19.8%,152,NORMAL,1554.5,0.0,3.6,False
1767699188.15,2026-01-06 17:03:08,28,31,57,19.8%,152,NORMAL,1508.8,0.0,3.6,False
1767699189.79,2026-01-06 17:03:09,28,31,58,19.9%,152,NORMAL,1513.0,0.0,3.6,False
1767699191.53,2026-01-06 17:03:11,29,31,58,19.9%,152,NORMAL,1470.4,0.0,3.5,False
1767699193.28,2026-01-06 17:03:13,28,31,58,20.6%,152,NORMAL,1430.1,0.0,3.5,False
1767699195.28,2026-01-06 17:03:15,29,31,59,20.7%,152,NORMAL,1397.4,0.0,3.5,False
1767699196.85,2026-01-06 17:03:16,28,31,60,20.8%,152,NORMAL,1384.6,0.0,3.4,False
1767699197.97,2026-01-06 17:03:17,30,31,60,20.8%,152,NORMAL,1350.0,0.0,3.4,False
1767699199.37,2026-01-06 17:03:19,29,31,60,20.9%,152,NORMAL,1333.3,0.0,3.4,False
1767699200.61,2026-01-06 17:03:20,26,31,60,20.9%,152,NORMAL,1301.2,0.0,3.4,False
1767699202.06,2026-01-06 17:03:22,28,31,62,21.0%,152,NORMAL,1312.9,0.0,3.4,False
1767699203.42,2026-01-06 17:03:23,28,31,62,21.0%,152,NORMAL,1297.7,0.0,3.4,False
1767699205.37,2026-01-06 17:03:25,28,31,62,21.1%,152,NORMAL,1253.9,0.0,3.3,False
1767699207.39,2026-01-06 17:03:27,27,31,62,21.0%,152,NORMAL,1226.4,0.0,3.3,False
1767699208.69,2026-01-06 17:03:28,28,31,63,21.1%,152,NORMAL,1206.4,0.0,3.3,False
1767699210.95,2026-01-06 17:03:30,28,31,64,21.1%,152,NORMAL,1200.0,0.0,3.2,False
1767699211.98,2026-01-06 17:03:31,31,31,66,21.2%,152,NORMAL,1224.7,0.0,3.2,False
1767699213.00,2026-01-06 17:03:33,31,32,68,21.4%,152,NORMAL,1224.0,0.0,3.2,False
1767699214.51,2026-01-06 17:03:34,30,32,68,21.4%,152,NORMAL,1211.9,0.0,3.2,False
1767699216.32,2026-01-06 17:03:36,27,32,68,21.5%,152,NORMAL,1176.9,0.0,3.2,False
1767699218.46,2026-01-06 17:03:38,28,32,68,21.6%,152,NORMAL,1154.7,0.0,3.2,False
1767699220.28,2026-01-06 17:03:40,25,32,68,21.5%,152,NORMAL,1112.7,0.0,3.1,False
1767699221.52,2026-01-06 17:03:41,26,32,68,21.4%,152,NORMAL,1102.7,0.0,3.1,False
1767699222.86,2026-01-06 17:03:42,25,32,70,21.3%,152,NORMAL,1095.7,0.0,3.1,False
1767699224.67,2026-01-06 17:03:44,24,32,70,21.1%,152,NORMAL,1086.2,0.0,3.1,False
1767699226.57,2026-01-06 17:03:46,28,32,71,21.2%,152,NORMAL,1073.9,0.0,3.0,False
1767699228.84,2026-01-06 17:03:48,29,32,72,21.2%,152,NORMAL,1071.1,0.0,3.0,False
1767699229.96,2026-01-06 17:03:49,26,32,72,21.2%,152,NORMAL,1053.7,0.0,3.0,False
1767699231.24,2026-01-06 17:03:51,25,32,72,21.2%,152,NORMAL,1036.8,0.0,3.0,False
1767699232.55,2026-01-06 17:03:52,25,32,72,21.1%,152,NORMAL,1028.6,0.0,2.9,False
1767699233.72,2026-01-06 17:03:53,26,32,72,21.0%,152,NORMAL,1004.7,0.0,2.9,False
1767699236.96,2026-01-06 17:03:56,28,32,74,21.0%,152,NORMAL,1016.8,0.0,2.9,False
1767699238.29,2026-01-06 17:03:58,26,32,75,21.0%,152,NORMAL,1015.0,0.0,2.8,False
1767699241.54,2026-01-06 17:04:01,28,32,76,21.0%,152,NORMAL,1005.9,0.0,2.8,False
1767699243.02,2026-01-06 17:04:03,28,32,77,21.0%,152,NORMAL,1004.3,0.0,2.7,False
1767699245.01,2026-01-06 17:04:05,24,32,77,20.8%,152,NORMAL,983.0,0.0,2.7,False
1767699246.14,2026-01-06 17:04:06,25,32,79,20.8%,152,NORMAL,987.5,0.0,2.7,False
