timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,alert_active
1767797614.82,2026-01-07 20:23:34,0,0,0,0.0%,152,NORMAL,0.0,0.0,1.2,False
1767797615.89,2026-01-07 20:23:35,0,0,0,0.0%,152,NORMAL,0.0,0.0,4.6,False
1767797616.98,2026-01-07 20:23:36,0,0,0,0.0%,152,NORMAL,0.0,0.0,6.5,False
1767797618.07,2026-01-07 20:23:38,0,0,0,0.0%,152,NORMAL,0.0,0.0,8.2,False
1767797619.14,2026-01-07 20:23:39,0,0,0,0.0%,152,NORMAL,0.0,0.0,9.6,False
1767797620.16,2026-01-07 20:23:40,0,0,0,0.0%,152,NORMAL,0.0,0.0,10.4,False
1767797621.25,2026-01-07 20:23:41,0,0,0,0.0%,152,NORMAL,0.0,0.0,10.9,False
1767797622.26,2026-01-07 20:23:42,0,0,0,0.0%,152,NORMAL,0.0,0.0,11.3,False
1767797623.27,2026-01-07 20:23:43,0,0,0,0.0%,152,NORMAL,0.0,0.0,11.9,False
