timestamp,datetime,current_occupancy,peak_occupancy,unique_people,utilization_pct,est_capacity,capacity_status,flow_rate_per_min,avg_dwell_time_sec,processing_fps,processing_fps,alert_active,area_used_sqm,area_free_sqm
1767939848.14,2026-01-09 11:54:08,0,0,0,0.0%,124,NORMAL,0.0,0.0,0.0,0.0,False,0.00,80.00
1767939893.25,2026-01-09 11:54:53,17,17,17,8.0%,124,NORMAL,0.0,0.0,0.0,0.0,False,12.85,67.15
1767939897.25,2026-01-09 11:54:57,17,17,0,10.7%,124,NORMAL,0.0,0.0,0.1,0.1,False,12.85,67.15
1767939901.02,2026-01-09 11:55:01,14,17,0,11.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,10.69,69.31
1767939904.37,2026-01-09 11:55:04,11,17,10,11.2%,124,NORMAL,0.0,0.0,0.1,0.1,False,8.49,71.51
1767939908.01,2026-01-09 11:55:08,9,17,11,10.8%,124,NORMAL,0.0,0.0,0.1,0.1,False,6.99,73.01
1767939912.02,2026-01-09 11:55:12,9,17,12,10.5%,124,NORMAL,0.0,0.0,0.1,0.1,False,6.99,73.01
1767939915.84,2026-01-09 11:55:15,11,17,13,10.5%,124,NORMAL,0.0,0.0,0.1,0.1,False,8.49,71.51
1767939919.50,2026-01-09 11:55:19,11,17,14,10.5%,124,NORMAL,0.0,0.0,0.1,0.1,False,8.49,71.51
1767939923.23,2026-01-09 11:55:23,10,17,15,10.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,7.74,72.26
1767939926.75,2026-01-09 11:55:26,10,17,15,10.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,7.74,72.26
1767939929.91,2026-01-09 11:55:29,10,17,15,10.3%,124,NORMAL,0.0,0.0,0.1,0.1,False,7.74,72.26
1767939933.59,2026-01-09 11:55:33,12,17,17,10.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,9.23,70.77
1767939937.54,2026-01-09 11:55:37,11,17,18,10.4%,124,NORMAL,0.0,0.0,0.1,0.1,False,8.49,71.51
1767939941.44,2026-01-09 11:55:41,10,17,18,10.4%,124,NORMAL,0.0,0.0,0.2,0.2,False,7.74,72.26
1767939945.59,2026-01-09 11:55:45,10,17,18,10.3%,124,NORMAL,0.0,0.0,0.2,0.2,False,7.74,72.26
1767939949.61,2026-01-09 11:55:49,13,17,19,10.5%,124,NORMAL,1103.2,0.0,0.2,0.2,False,9.96,70.04
1767939953.70,2026-01-09 11:55:53,14,17,19,10.6%,124,NORMAL,1036.4,0.0,0.2,0.2,False,10.69,69.31
1767939957.63,2026-01-09 11:55:57,12,17,21,10.7%,124,NORMAL,1080.0,0.0,0.2,0.2,False,9.23,70.77
1767939961.60,2026-01-09 11:56:01,11,17,22,10.7%,124,NORMAL,1070.3,0.0,0.2,0.2,False,8.49,71.51
1767939965.31,2026-01-09 11:56:05,11,17,22,10.7%,124,NORMAL,1015.4,0.0,0.2,0.2,False,8.49,71.51
1767939969.56,2026-01-09 11:56:09,13,17,22,10.7%,124,NORMAL,965.9,0.0,0.2,0.2,False,9.96,70.04
1767939973.21,2026-01-09 11:56:13,9,17,23,10.7%,124,NORMAL,962.8,0.0,0.2,0.2,False,6.99,73.01
1767939976.49,2026-01-09 11:56:16,9,17,24,10.6%,124,NORMAL,960.0,0.0,0.2,0.2,False,6.99,73.01
1767939979.81,2026-01-09 11:56:19,11,17,24,10.6%,124,NORMAL,919.1,0.0,0.2,0.2,False,8.49,71.51
1767939983.32,2026-01-09 11:56:23,12,17,25,10.6%,124,NORMAL,918.4,0.0,0.2,0.2,False,9.23,70.77
1767939988.30,2026-01-09 11:56:28,11,17,26,10.6%,124,NORMAL,917.6,0.0,0.2,0.2,False,8.49,71.51
1767939992.93,2026-01-09 11:56:32,9,17,26,10.5%,124,NORMAL,883.0,0.0,0.2,0.2,False,6.99,73.01
1767939997.84,2026-01-09 11:56:37,9,17,26,10.5%,124,NORMAL,850.9,0.0,0.2,0.2,False,6.99,73.01
1767940001.38,2026-01-09 11:56:41,10,17,26,10.5%,124,NORMAL,821.1,0.0,0.2,0.2,False,7.74,72.26
1767940004.99,2026-01-09 11:56:44,10,17,27,10.8%,124,NORMAL,823.7,0.0,0.2,0.2,False,7.74,72.26
1767940008.82,2026-01-09 11:56:48,10,17,27,10.6%,124,NORMAL,796.7,0.0,0.2,0.2,False,7.74,72.26
1767940012.33,2026-01-09 11:56:52,12,17,27,10.4%,124,NORMAL,771.4,0.0,0.2,0.2,False,9.23,70.77
1767940016.22,2026-01-09 11:56:56,12,17,28,10.4%,124,NORMAL,775.4,0.0,0.2,0.2,False,9.23,70.77
1767940020.22,2026-01-09 11:57:00,11,17,28,10.4%,124,NORMAL,752.2,0.0,0.2,0.2,False,8.49,71.51
1767940024.02,2026-01-09 11:57:04,8,17,28,10.3%,124,NORMAL,730.4,0.0,0.2,0.2,False,6.23,73.77
